run,Z,A,kind,level,line,delta_e_eV,w12_per_s
Zn68_rminus,30,68,rminus,0,N7-O8,57014.306565,25441325654011.398438
Zn68_rminus,30,68,rminus,0,N7-O9,57063.035930,714156839784672.875000
Zn68_rminus,30,68,rminus,0,O8-P10,30986.348948,269959784723505.062500
Zn68_rminus,30,68,rminus,0,O9-P10,30937.619583,6115525920983.542969
Zn68_rminus,30,68,rminus,0,O9-P11,30956.376794,275721315268389.625000
Zn68_rminus,30,68,rminus,0,P10-Q12,18661.326524,122281405772184.843750
Zn68_rminus,30,68,rminus,0,P11-Q12,18642.569312,1877000629882.945557
Zn68_rminus,30,68,rminus,0,P11-Q13,18650.995316,124063487723733.625000
Zn68_rminus,30,68,rminus,0,Q12-R14,12103.788793,61696543180508.765625
Zn68_rminus,30,68,rminus,0,Q13-R14,12095.362789,684373987462.960083
Zn68_rminus,30,68,rminus,0,Q13-R15,12099.593124,62350195244288.007812
Zn68_grid0,30,68,grid,0,K1-L2,1591232.462688,90130736336582560.000000
Zn68_grid0,30,68,grid,0,K1-L3,1598415.158567,90073199022736128.000000
Zn68_grid0,30,68,grid,0,L2-M4,360602.134986,9257714504669046.000000
Zn68_grid0,30,68,grid,0,L3-M4,353419.439107,1808463885965921.000000
Zn68_grid0,30,68,grid,0,L3-M5,354180.349158,10892927242779362.000000
Zn68_grid0,30,68,grid,0,M4-N6,124166.408647,2177983225400703.250000
Zn68_grid0,30,68,grid,0,M5-N6,123405.498596,154114231132379.187500
Zn68_grid0,30,68,grid,0,M5-N7,123564.759686,2319534144343799.500000
Zn68_grid0,30,68,grid,0,N6-O8,57173.568023,690437496329505.750000
Zn68_grid0,30,68,grid,0,N7-O8,57014.306934,25441325805979.136719
Zn68_grid0,30,68,grid,0,N7-O9,57063.036299,714156844071323.875000
Zn68_grid0,30,68,grid,0,O8-P10,30986.349131,269959786258911.718750
Zn68_grid0,30,68,grid,0,O9-P10,30937.619766,6115525955644.379883
Zn68_grid0,30,68,grid,0,O9-P11,30956.376977,275721316835904.031250
Zn68_grid0,30,68,grid,0,P10-Q12,18661.326625,122281406353086.859375
Zn68_grid0,30,68,grid,0,P11-Q12,18642.569413,1877000638774.794922
Zn68_grid0,30,68,grid,0,P11-Q13,18650.995417,124063500129407.750000
Zn68_grid0,30,68,grid,0,Q12-R14,12103.788841,61696543343419.773438
Zn68_grid0,30,68,grid,0,Q13-R14,12095.362837,684373989265.898315
Zn68_grid0,30,68,grid,0,Q13-R15,12099.593172,62350195408803.937500
Zn68_grid1,30,68,grid,1,K1-L2,1591264.798511,90132588638408176.000000
Zn68_grid1,30,68,grid,1,K1-L3,1598447.601829,90074982850605920.000000
Zn68_grid1,30,68,grid,1,L2-M4,360602.680670,9257734637343166.000000
Zn68_grid1,30,68,grid,1,L3-M4,353419.877352,1808467716240772.250000
Zn68_grid1,30,68,grid,1,L3-M5,354180.788819,10892947628659060.000000
Zn68_grid1,30,68,grid,1,M4-N6,124166.509785,2177986589589021.500000
Zn68_grid1,30,68,grid,1,M5-N6,123405.598319,154114452731787.000000
Zn68_grid1,30,68,grid,1,M5-N7,123564.859663,2319537725234659.000000
Zn68_grid1,30,68,grid,1,N6-O8,57173.608395,690438405186938.500000
Zn68_grid1,30,68,grid,1,N7-O8,57014.347051,25441361728359.933594
Zn68_grid1,30,68,grid,1,N7-O9,57063.076489,714157759417094.625000
Zn68_grid1,30,68,grid,1,O8-P10,30986.366802,269960072363665.937500
Zn68_grid1,30,68,grid,1,O9-P10,30937.637364,6115532196856.459961
Zn68_grid1,30,68,grid,1,O9-P11,30956.394608,275721603029764.781250
Zn68_grid1,30,68,grid,1,P10-Q12,18661.334615,122281494728970.734375
Zn68_grid1,30,68,grid,1,P11-Q12,18642.577372,1877002183297.925781
Zn68_grid1,30,68,grid,1,P11-Q13,18651.003393,124063589624295.062500
Zn68_grid1,30,68,grid,1,Q12-R14,12103.792390,61696574735915.328125
Zn68_grid1,30,68,grid,1,Q13-R14,12095.366368,684374341292.568848
Zn68_grid1,30,68,grid,1,Q13-R15,12099.596715,62350231618922.148438
Zn68_grid2,30,68,grid,2,K1-L2,1591272.649948,90133058043424592.000000
Zn68_grid2,30,68,grid,2,K1-L3,1598455.480878,90075427884144272.000000
Zn68_grid2,30,68,grid,2,L2-M4,360602.852559,9257741343680154.000000
Zn68_grid2,30,68,grid,2,L3-M4,353420.021629,1808469077946129.750000
Zn68_grid2,30,68,grid,2,L3-M5,354180.933572,10892954887553296.000000
Zn68_grid2,30,68,grid,2,M4-N6,124166.545255,2177987927258224.000000
Zn68_grid2,30,68,grid,2,M5-N6,123405.633312,154114546356994.687500
Zn68_grid2,30,68,grid,2,M5-N7,123564.894738,2319539127776698.000000
Zn68_grid2,30,68,grid,2,N6-O8,57173.622551,690438731474328.125000
Zn68_grid2,30,68,grid,2,N7-O8,57014.361125,25441373617447.433594
Zn68_grid2,30,68,grid,2,N7-O9,57063.090587,714158092477718.750000
Zn68_grid2,30,68,grid,2,O8-P10,30986.372995,269960178949535.500000
Zn68_grid2,30,68,grid,2,O9-P10,30937.643533,6115534615693.005859
Zn68_grid2,30,68,grid,2,O9-P11,30956.400783,275721711658652.906250
Zn68_grid2,30,68,grid,2,P10-Q12,18661.337314,122281520541260.078125
Zn68_grid2,30,68,grid,2,P11-Q12,18642.580064,1877002754338.297852
Zn68_grid2,30,68,grid,2,P11-Q13,18651.006088,124063615463053.593750
Zn68_grid2,30,68,grid,2,Q12-R14,12103.793615,61696588895540.789062
Zn68_grid2,30,68,grid,2,Q13-R14,12095.367591,684374498751.589844
Zn68_grid2,30,68,grid,2,Q13-R15,12099.597939,62350241343234.101562
Zn70_rminus,30,70,rminus,0,K1-L2,1589462.801267,90034805007243472.000000
Zn70_rminus,30,70,rminus,0,K1-L3,1596640.359576,89981107857879664.000000
Zn70_rminus,30,70,rminus,0,L2-M4,360607.251588,9257920913788016.000000
Zn70_rminus,30,70,rminus,0,L3-M4,353429.693279,1808523984805953.750000
Zn70_rminus,30,70,rminus,0,L3-M5,354190.634976,10893290778567636.000000
Zn70_rminus,30,70,rminus,0,M4-N6,124172.351538,2178087976544150.250000
Zn70_rminus,30,70,rminus,0,M5-N6,123411.409840,154121616392731.375000
Zn70_rminus,30,70,rminus,0,M5-N7,123570.678592,2319645690914781.500000
Zn70_rminus,30,70,rminus,0,N6-O8,57176.305611,690470634119372.250000
Zn70_rminus,30,70,rminus,0,N7-O8,57017.036860,25442548673778.546875
Zn70_rminus,30,70,rminus,0,N7-O9,57065.768566,714191141819346.375000
Zn70_rminus,30,70,rminus,0,O8-P10,30987.831856,269972742093311.906250
Zn70_rminus,30,70,rminus,0,O9-P10,30939.100149,6115818503329.239258
Zn70_rminus,30,70,rminus,0,O9-P11,30957.858261,275734561908073.968750
Zn70_rminus,30,70,rminus,0,P10-Q12,18662.218964,122287255647639.171875
Zn70_rminus,30,70,rminus,0,P11-Q12,18643.460852,1877090693465.388428
Zn70_rminus,30,70,rminus,0,P11-Q13,18651.887260,124069437942375.734375
Zn70_rminus,30,70,rminus,0,Q12-R14,12104.367169,61699492718855.468750
Zn70_rminus,30,70,rminus,0,Q13-R14,12095.940762,684406728166.143066
Zn70_rminus,30,70,rminus,0,Q13-R15,12100.171299,62353181639597.703125
Zn70_grid0,30,70,grid,0,K1-L2,1589256.424449,90023583555515568.000000
Zn70_grid0,30,70,grid,0,K1-L3,1596433.368832,89970318018226016.000000
Zn70_grid0,30,70,grid,0,L2-M4,360605.889937,9257894930759332.000000
Zn70_grid0,30,70,grid,0,L3-M4,353428.945554,1808520728682834.500000
Zn70_grid0,30,70,grid,0,L3-M5,354189.886706,10893273218122268.000000
Zn70_grid0,30,70,grid,0,M4-N6,124172.352015,2178087998658942.250000
Zn70_grid0,30,70,grid,0,M5-N6,123411.410864,154121635598459.906250
Zn70_grid0,30,70,grid,0,M5-N7,123570.679618,2319645978320325.000000
Zn70_grid0,30,70,grid,0,N6-O8,57176.306089,690470639338754.625000
Zn70_grid0,30,70,grid,0,N7-O8,57017.037334,25442548865165.125000
Zn70_grid0,30,70,grid,0,N7-O9,57065.769042,714191147218055.625000
Zn70_grid0,30,70,grid,0,O8-P10,30987.832085,269972743991144.843750
Zn70_grid0,30,70,grid,0,O9-P10,30939.100377,6115818546171.651367
Zn70_grid0,30,70,grid,0,O9-P11,30957.858489,275734563846707.687500
Zn70_grid0,30,70,grid,0,P10-Q12,18662.219089,122287256372184.312500
Zn70_grid0,30,70,grid,0,P11-Q12,18643.460977,1877090704557.242432
Zn70_grid0,30,70,grid,0,P11-Q13,18651.887385,124069438677556.593750
Zn70_grid0,30,70,grid,0,Q12-R14,12104.367230,61699492926085.984375
Zn70_grid0,30,70,grid,0,Q13-R14,12095.940822,684406730459.571289
Zn70_grid0,30,70,grid,0,Q13-R15,12100.171359,62353181848731.804688
Zn70_grid1,30,70,grid,1,K1-L2,1589288.587770,90025432870881536.000000
Zn70_grid1,30,70,grid,1,K1-L3,1596465.639428,89972093083974352.000000
Zn70_grid1,30,70,grid,1,L2-M4,360606.436722,9257915058426234.000000
Zn70_grid1,30,70,grid,1,L3-M4,353429.385065,1808524703665409.000000
Zn70_grid1,30,70,grid,1,L3-M5,354190.327633,10893293596848866.000000
Zn70_grid1,30,70,grid,1,M4-N6,124172.453153,2178091362645908.750000
Zn70_grid1,30,70,grid,1,M5-N6,123411.510584,154121874974472.843750
Zn70_grid1,30,70,grid,1,M5-N7,123570.779593,2319649293049362.500000
Zn70_grid1,30,70,grid,1,N6-O8,57176.346460,690471548230972.125000
Zn70_grid1,30,70,grid,1,N7-O8,57017.077451,25442584788936.187500
Zn70_grid1,30,70,grid,1,N7-O9,57065.809231,714192062599256.250000
Zn70_grid1,30,70,grid,1,O8-P10,30987.849757,269972999165067.750000
Zn70_grid1,30,70,grid,1,O9-P10,30939.117977,6115826194873.777344
Zn70_grid1,30,70,grid,1,O9-P11,30957.876122,275734818431001.375000
Zn70_grid1,30,70,grid,1,P10-Q12,18662.227082,122287356413074.906250
Zn70_grid1,30,70,grid,1,P11-Q12,18643.468938,1877092249418.567627
Zn70_grid1,30,70,grid,1,P11-Q13,18651.895363,124069528194733.750000
Zn70_grid1,30,70,grid,1,Q12-R14,12104.370780,61699528847268.164062
Zn70_grid1,30,70,grid,1,Q13-R14,12095.944355,684407082479.506226
Zn70_grid1,30,70,grid,1,Q13-R15,12100.174904,62353213480319.812500
Zn70_grid2,30,70,grid,2,K1-L2,1589296.399172,90025896623105152.000000
Zn70_grid2,30,70,grid,2,K1-L3,1596473.478400,89972538947252432.000000
Zn70_grid2,30,70,grid,2,L2-M4,360606.608859,9257921765187202.000000
Zn70_grid2,30,70,grid,2,L3-M4,353429.529631,1808525919559784.750000
Zn70_grid2,30,70,grid,2,L3-M5,354190.472676,10893301722728512.000000
Zn70_grid2,30,70,grid,2,M4-N6,124172.488616,2178092451244485.750000
Zn70_grid2,30,70,grid,2,M5-N6,123411.545570,154121968588032.437500
Zn70_grid2,30,70,grid,2,M5-N7,123570.814661,2319650695420572.500000
Zn70_grid2,30,70,grid,2,N6-O8,57176.360633,690471874370713.750000
Zn70_grid2,30,70,grid,2,N7-O8,57017.091542,25442596672521.753906
Zn70_grid2,30,70,grid,2,N7-O9,57065.823345,714192351093366.250000
Zn70_grid2,30,70,grid,2,O8-P10,30987.855932,269973105898331.281250
Zn70_grid2,30,70,grid,2,O9-P10,30939.124129,6115828617060.102539
Zn70_grid2,30,70,grid,2,O9-P11,30957.882279,275734927211586.843750
Zn70_grid2,30,70,grid,2,P10-Q12,18662.229819,122287394208600.640625
Zn70_grid2,30,70,grid,2,P11-Q12,18643.471669,1877092646537.847656
Zn70_grid2,30,70,grid,2,P11-Q13,18651.898097,124069566194585.031250
Zn70_grid2,30,70,grid,2,Q12-R14,12104.372013,61699538333042.312500
Zn70_grid2,30,70,grid,2,Q13-R14,12095.945585,684407238336.313477
Zn70_grid2,30,70,grid,2,Q13-R15,12100.176135,62353223058303.460938
Ga69_rminus,31,69,rminus,0,K1-L2,1680778.773465,101623427942948224.000000
Ga69_rminus,31,69,rminus,0,K1-L3,1688921.291663,101599311752677056.000000
Ga69_rminus,31,69,rminus,0,L2-M4,385542.371393,10567458606295916.000000
Ga69_rminus,31,69,rminus,0,L3-M4,377399.853195,2061259811366797.500000
Ga69_rminus,31,69,rminus,0,L3-M5,378268.027473,12418915965522346.000000
Ga69_rminus,31,69,rminus,0,M4-N6,132660.086171,2484659757206551.000000
Ga69_rminus,31,69,rminus,0,M5-N6,131791.911893,175702396319991.093750
Ga69_rminus,31,69,rminus,0,M5-N7,131973.576335,2645060728478062.500000
Ga69_rminus,31,69,rminus,0,N6-O8,61067.968612,787465741547408.875000
Ga69_rminus,31,69,rminus,0,N7-O8,60886.304170,29006556380161.039062
Ga69_rminus,31,69,rminus,0,N7-O9,60941.880373,814375280354549.875000
Ga69_rminus,31,69,rminus,0,O8-P10,33093.318547,307863425363940.250000
Ga69_rminus,31,69,rminus,0,O9-P10,33037.742344,6972633973301.333008
Ga69_rminus,31,69,rminus,0,O9-P11,33059.133219,314404965726688.750000
Ga69_rminus,31,69,rminus,0,P10-Q12,19929.012594,139440666285297.687500
Ga69_rminus,31,69,rminus,0,P11-Q12,19907.621718,2140064142940.677979
Ga69_rminus,31,69,rminus,0,P11-Q13,19917.230201,141465164348894.781250
Ga69_rminus,31,69,rminus,0,Q12-R14,12925.505105,70350862076777.460938
Ga69_rminus,31,69,rminus,0,Q13-R14,12915.896623,780284419301.468872
Ga69_rminus,31,69,rminus,0,Q13-R15,12920.720410,71093741918398.046875
Ga69_grid0,31,69,grid,0,K1-L2,1680575.912673,101611502102342512.000000
Ga69_grid0,31,69,grid,0,K1-L3,1688717.767044,101587856234301744.000000
Ga69_grid0,31,69,grid,0,L2-M4,385540.898915,10567427722632194.000000
Ga69_grid0,31,69,grid,0,L3-M4,377399.044544,2061256402391943.250000
Ga69_grid0,31,69,grid,0,L3-M5,378267.218182,12418894864846298.000000
Ga69_grid0,31,69,grid,0,M4-N6,132660.086468,2484659780895999.000000
Ga69_grid0,31,69,grid,0,M5-N6,131791.912830,175702397809226.218750
Ga69_grid0,31,69,grid,0,M5-N7,131973.577275,2645060751062578.500000
Ga69_grid0,31,69,grid,0,N6-O8,61067.969073,787465746865843.500000
Ga69_grid0,31,69,grid,0,N7-O8,60886.304629,29006556575046.371094
Ga69_grid0,31,69,grid,0,N7-O9,60941.880833,814375285855179.750000
Ga69_grid0,31,69,grid,0,O8-P10,33093.318767,307863427329761.812500
Ga69_grid0,31,69,grid,0,O9-P10,33037.742563,6972634017659.446289
Ga69_grid0,31,69,grid,0,O9-P11,33059.133438,314404967733793.250000
Ga69_grid0,31,69,grid,0,P10-Q12,19929.012717,139440667079251.250000
Ga69_grid0,31,69,grid,0,P11-Q12,19907.621842,2140064155090.566650
Ga69_grid0,31,69,grid,0,P11-Q13,19917.230324,141465165154599.593750
Ga69_grid0,31,69,grid,0,Q12-R14,12925.505169,70350862323505.085938
Ga69_grid0,31,69,grid,0,Q13-R14,12915.896686,780284422031.573975
Ga69_grid0,31,69,grid,0,Q13-R15,12920.720473,71093742167588.343750
Ga69_grid1,31,69,grid,1,K1-L2,1680611.030983,101613681605340496.000000
Ga69_grid1,31,69,grid,1,K1-L3,1688753.013691,101589951550995744.000000
Ga69_grid1,31,69,grid,1,L2-M4,385541.515535,10567451054558850.000000
Ga69_grid1,31,69,grid,1,L3-M4,377399.532826,2061260903617401.250000
Ga69_grid1,31,69,grid,1,L3-M5,378267.708100,12418917981380114.000000
Ga69_grid1,31,69,grid,1,M4-N6,132660.195213,2484663507936773.000000
Ga69_grid1,31,69,grid,1,M5-N6,131792.019939,175702681894988.656250
Ga69_grid1,31,69,grid,1,M5-N7,131973.684676,2645065000107397.500000
Ga69_grid1,31,69,grid,1,N6-O8,61068.012731,787466895133552.125000
Ga69_grid1,31,69,grid,1,N7-O8,60886.347994,29006601668524.023438
Ga69_grid1,31,69,grid,1,N7-O9,60941.924282,814376255699572.000000
Ga69_grid1,31,69,grid,1,O8-P10,33093.338010,307863778196934.562500
Ga69_grid1,31,69,grid,1,O9-P10,33037.761723,6972641743579.714844
Ga69_grid1,31,69,grid,1,O9-P11,33059.152635,314405285433702.812500
Ga69_grid1,31,69,grid,1,P10-Q12,19929.021355,139440777059814.218750
Ga69_grid1,31,69,grid,1,P11-Q12,19907.630444,2140065853698.316650
Ga69_grid1,31,69,grid,1,P11-Q13,19917.238946,141465276536585.312500
Ga69_grid1,31,69,grid,1,Q12-R14,12925.509065,70350903209547.632812
Ga69_grid1,31,69,grid,1,Q13-R14,12915.900563,780284826235.093628
Ga69_grid1,31,69,grid,1,Q13-R15,12920.724363,71093783375583.484375
Ga69_grid2,31,69,grid,2,K1-L2,1680619.548225,101614225464608880.000000
Ga69_grid2,31,69,grid,2,K1-L3,1688761.563823,101590473634226304.000000
Ga69_grid2,31,69,grid,2,L2-M4,385541.708016,10567459896950054.000000
Ga69_grid2,31,69,grid,2,L3-M4,377399.692418,2061262233210246.750000
Ga69_grid2,31,69,grid,2,L3-M5,378267.868243,12418927767572276.000000
Ga69_grid2,31,69,grid,2,M4-N6,132660.233339,2484664984904692.500000
Ga69_grid2,31,69,grid,2,M5-N6,131792.057515,175702766176848.718750
Ga69_grid2,31,69,grid,2,M5-N7,131973.722346,2645066263669234.000000
Ga69_grid2,31,69,grid,2,N6-O8,61068.028058,787467166238624.125000
Ga69_grid2,31,69,grid,2,N7-O8,60886.363227,29006616427240.808594
Ga69_grid2,31,69,grid,2,N7-O9,60941.939541,814376617062583.000000
Ga69_grid2,31,69,grid,2,O8-P10,33093.344769,307863864422102.000000
Ga69_grid2,31,69,grid,2,O9-P10,33037.768454,6972644449727.260742
Ga69_grid2,31,69,grid,2,O9-P11,33059.159373,314405406979352.625000
Ga69_grid2,31,69,grid,2,P10-Q12,19929.024442,139440819800970.390625
Ga69_grid2,31,69,grid,2,P11-Q12,19907.633524,2140066505198.452637
Ga69_grid2,31,69,grid,2,P11-Q13,19917.242029,141465319502749.531250
Ga69_grid2,31,69,grid,2,Q12-R14,12925.510469,70350913784626.570312
Ga69_grid2,31,69,grid,2,Q13-R14,12915.901963,780284943882.918091
Ga69_grid2,31,69,grid,2,Q13-R15,12920.725765,71093794054867.375000
Ga71_rminus,31,71,rminus,0,K1-L2,1679117.126327,101525841280419920.000000
Ga71_rminus,31,71,rminus,0,K1-L3,1687254.323532,101505767474085712.000000
Ga71_rminus,31,71,rminus,0,L2-M4,385547.609723,10567686588632378.000000
Ga71_rminus,31,71,rminus,0,L3-M4,377410.412518,2061325838967228.250000
Ga71_rminus,31,71,rminus,0,L3-M5,378278.621715,12419315645349292.000000
Ga71_rminus,31,71,rminus,0,M4-N6,132666.249178,2484775605856895.000000
Ga71_rminus,31,71,rminus,0,M5-N6,131798.039982,175710602707070.093750
Ga71_rminus,31,71,rminus,0,M5-N7,131979.712906,2645184101133544.500000
Ga71_rminus,31,71,rminus,0,N6-O8,61070.807382,787502455914047.625000
Ga71_rminus,31,71,rminus,0,N7-O8,60889.134458,29007909388716.648438
Ga71_rminus,31,71,rminus,0,N7-O9,60944.713253,814413137693169.750000
Ga71_rminus,31,71,rminus,0,O8-P10,33094.855886,307877755404967.750000
Ga71_rminus,31,71,rminus,0,O9-P10,33039.277091,6972959069814.409180
Ga71_rminus,31,71,rminus,0,O9-P11,33060.668963,314419615303673.125000
Ga71_rminus,31,71,rminus,0,P10-Q12,19929.937839,139447149309448.187500
Ga71_rminus,31,71,rminus,0,P11-Q12,19908.545967,2140163747468.604980
Ga71_rminus,31,71,rminus,0,P11-Q13,19918.154897,141471732753628.593750
Ga71_rminus,31,71,rminus,0,Q12-R14,12926.104785,70354127628389.718750
Ga71_rminus,31,71,rminus,0,Q13-R14,12916.495855,780320611713.860718
Ga71_rminus,31,71,rminus,0,Q13-R15,12921.319867,71097043170333.125000
Ga71_grid0,31,71,grid,0,K1-L2,1678902.467902,101513209905670864.000000
Ga71_grid0,31,71,grid,0,K1-L3,1687038.960826,101493634980244736.000000
Ga71_grid0,31,71,grid,0,L2-M4,385546.041700,10567653984251382.000000
Ga71_grid0,31,71,grid,0,L3-M4,377409.548776,2061322182619876.250000
Ga71_grid0,31,71,grid,0,L3-M5,378277.757288,12419294004915008.000000
Ga71_grid0,31,71,grid,0,M4-N6,132666.249489,2484775631384628.000000
Ga71_grid0,31,71,grid,0,M5-N6,131798.040977,175710604313324.343750
Ga71_grid0,31,71,grid,0,M5-N7,131979.713904,2645184125493821.000000
Ga71_grid0,31,71,grid,0,N6-O8,61070.807882,787502461729911.875000
Ga71_grid0,31,71,grid,0,N7-O8,60889.134955,29007909601827.390625
Ga71_grid0,31,71,grid,0,N7-O9,60944.713751,814413143708465.875000
Ga71_grid0,31,71,grid,0,O8-P10,33094.856124,307877757467365.187500
Ga71_grid0,31,71,grid,0,O9-P10,33039.277327,6972959116349.025391
Ga71_grid0,31,71,grid,0,O9-P11,33060.669199,314419617409559.937500
Ga71_grid0,31,71,grid,0,P10-Q12,19929.937964,139447150072154.218750
Ga71_grid0,31,71,grid,0,P11-Q12,19908.546093,2140163759139.766113
Ga71_grid0,31,71,grid,0,P11-Q13,19918.155022,141471746143631.843750
Ga71_grid0,31,71,grid,0,Q12-R14,12926.104844,70354127849968.507812
Ga71_grid0,31,71,grid,0,Q13-R14,12916.495915,780320614165.457520
Ga71_grid0,31,71,grid,0,Q13-R15,12921.319926,71097043394176.437500
Ga71_grid1,31,71,grid,1,K1-L2,1678937.437823,101515378738307280.000000
Ga71_grid1,31,71,grid,1,K1-L3,1687074.058922,101495720344764240.000000
Ga71_grid1,31,71,grid,1,L2-M4,385546.659322,10567678088353308.000000
Ga71_grid1,31,71,grid,1,L3-M4,377410.038223,2061326682997215.500000
Ga71_grid1,31,71,grid,1,L3-M5,378278.248372,12419318040707616.000000
Ga71_grid1,31,71,grid,1,M4-N6,132666.358254,2484779358516540.500000
Ga71_grid1,31,71,grid,1,M5-N6,131798.148104,175710869412081.312500
Ga71_grid1,31,71,grid,1,M5-N7,131979.821324,2645188374637484.000000
Ga71_grid1,31,71,grid,1,N6-O8,61070.851538,787503518361934.000000
Ga71_grid1,31,71,grid,1,N7-O8,60889.178319,29007954692961.343750
Ga71_grid1,31,71,grid,1,N7-O9,60944.757198,814414303123122.375000
Ga71_grid1,31,71,grid,1,O8-P10,33094.875366,307878075299112.312500
Ga71_grid1,31,71,grid,1,O9-P10,33039.296487,6972966091420.496094
Ga71_grid1,31,71,grid,1,O9-P11,33060.688395,314419935122227.875000
Ga71_grid1,31,71,grid,1,P10-Q12,19929.946603,139447260055540.703125
Ga71_grid1,31,71,grid,1,P11-Q12,19908.554696,2140165266527.956299
Ga71_grid1,31,71,grid,1,P11-Q13,19918.163644,141471857528822.250000
Ga71_grid1,31,71,grid,1,Q12-R14,12926.108740,70354168728044.140625
Ga71_grid1,31,71,grid,1,Q13-R14,12916.499791,780321072017.007324
Ga71_grid1,31,71,grid,1,Q13-R15,12921.323815,71097084593546.640625
Ga71_grid2,31,71,grid,2,K1-L2,1678945.921074,101515923285240176.000000
Ga71_grid2,31,71,grid,2,K1-L3,1687082.575024,101496243166553696.000000
Ga71_grid2,31,71,grid,2,L2-M4,385546.852036,10567685377564796.000000
Ga71_grid2,31,71,grid,2,L3-M4,377410.198087,2061328012150717.500000
Ga71_grid2,31,71,grid,2,L3-M5,378278.408787,12419326899545742.000000
Ga71_grid2,31,71,grid,2,M4-N6,132666.396383,2484780836558539.000000
Ga71_grid2,31,71,grid,2,M5-N6,131798.185682,175710972763072.531250
Ga71_grid2,31,71,grid,2,M5-N7,131979.858997,2645189639339593.500000
Ga71_grid2,31,71,grid,2,N6-O8,61070.866855,787503880550489.375000
Ga71_grid2,31,71,grid,2,N7-O8,60889.193541,29007969434007.117188
Ga71_grid2,31,71,grid,2,N7-O9,60944.772447,814414663987156.250000
Ga71_grid2,31,71,grid,2,O8-P10,33094.882142,307878228090970.812500
Ga71_grid2,31,71,grid,2,O9-P10,33039.303236,6972968808203.837891
Ga71_grid2,31,71,grid,2,O9-P11,33060.695151,314420090919349.312500
Ga71_grid2,31,71,grid,2,P10-Q12,19929.949692,139447302547836.875000
Ga71_grid2,31,71,grid,2,P11-Q12,19908.557778,2140165914214.547852
Ga71_grid2,31,71,grid,2,P11-Q13,19918.166730,141471900242099.093750
Ga71_grid2,31,71,grid,2,Q12-R14,12926.110126,70354184116732.085938
Ga71_grid2,31,71,grid,2,Q13-R14,12916.501174,780321243152.643799
Ga71_grid2,31,71,grid,2,Q13-R15,12921.325199,71097100138885.218750
Ge70_rminus,32,70,rminus,0,K1-L2,1769361.694175,113936860671102784.000000
Ge70_rminus,32,70,rminus,0,K1-L3,1778543.901224,113967447310289440.000000
