run,Z,A,setting,state,n,l,s,binding_eV,total_eV
Si28_g0u0250,14,28,g0u0250,N7,4,3,1,-34339.5,1.05197e+08
Si28_g0u0250,14,28,g0u0250,O8,5,4,0,-21973.5,1.0521e+08
Si28_g0u0250,14,28,g0u0250,O9,5,4,1,-21971.2,1.0521e+08
Si28_g0u0250,14,28,g0u0250,P10,6,5,0,-15257.1,1.05216e+08
Si28_g0u0250,14,28,g0u0250,P11,6,5,1,-15256.2,1.05216e+08
Si28_g0u0250,14,28,g0u0250,Q12,7,6,0,-11208.6,1.05221e+08
Si28_g0u0250,14,28,g0u0250,Q13,7,6,1,-11208.2,1.05221e+08
Si28_g0u0250,14,28,g0u0250,R14,8,7,0,-8581.28,1.05223e+08
Si28_g0u0250,14,28,g0u0250,R15,8,7,1,-8581.08,1.05223e+08
Si28_g0u0300,14,28,g0u0300,K1,1,0,1,-537996,1.04694e+08
Si28_g0u0300,14,28,g0u0300,L2,2,1,0,-138066,1.05094e+08
Si28_g0u0300,14,28,g0u0300,L3,2,1,1,-137707,1.05094e+08
Si28_g0u0300,14,28,g0u0300,M4,3,2,0,-61127.2,1.05171e+08
Si28_g0u0300,14,28,g0u0300,M5,3,2,1,-61091.6,1.05171e+08
Si28_g0u0300,14,28,g0u0300,N6,4,3,0,-34347,1.05197e+08
Si28_g0u0300,14,28,g0u0300,N7,4,3,1,-34339.5,1.05197e+08
Si28_g0u0300,14,28,g0u0300,O8,5,4,0,-21973.5,1.0521e+08
Si28_g0u0300,14,28,g0u0300,O9,5,4,1,-21971.2,1.0521e+08
Si28_g0u0300,14,28,g0u0300,P10,6,5,0,-15257.1,1.05216e+08
Si28_g0u0300,14,28,g0u0300,P11,6,5,1,-15256.2,1.05216e+08
Si28_g0u0300,14,28,g0u0300,Q12,7,6,0,-11208.6,1.05221e+08
Si28_g0u0300,14,28,g0u0300,Q13,7,6,1,-11208.2,1.05221e+08
Si28_g0u0300,14,28,g0u0300,R14,8,7,0,-8581.28,1.05223e+08
Si28_g0u0300,14,28,g0u0300,R15,8,7,1,-8581.08,1.05223e+08
Si28_g0u0350,14,28,g0u0350,K1,1,0,1,-537996,1.04694e+08
Si28_g0u0350,14,28,g0u0350,L2,2,1,0,-138066,1.05094e+08
Si28_g0u0350,14,28,g0u0350,L3,2,1,1,-137707,1.05094e+08
Si28_g0u0350,14,28,g0u0350,M4,3,2,0,-61127.2,1.05171e+08
Si28_g0u0350,14,28,g0u0350,M5,3,2,1,-61091.6,1.05171e+08
Si28_g0u0350,14,28,g0u0350,N6,4,3,0,-34347,1.05197e+08
Si28_g0u0350,14,28,g0u0350,N7,4,3,1,-34339.5,1.05197e+08
Si28_g0u0350,14,28,g0u0350,O8,5,4,0,-21973.5,1.0521e+08
Si28_g0u0350,14,28,g0u0350,O9,5,4,1,-21971.2,1.0521e+08
Si28_g0u0350,14,28,g0u0350,P10,6,5,0,-15257.1,1.05216e+08
Si28_g0u0350,14,28,g0u0350,P11,6,5,1,-15256.2,1.05216e+08
Si28_g0u0350,14,28,g0u0350,Q12,7,6,0,-11208.6,1.05221e+08
Si28_g0u0350,14,28,g0u0350,Q13,7,6,1,-11208.2,1.05221e+08
Si28_g0u0350,14,28,g0u0350,R14,8,7,0,-8581.28,1.05223e+08
Si28_g0u0350,14,28,g0u0350,R15,8,7,1,-8581.08,1.05223e+08
Si28_g0u0400,14,28,g0u0400,K1,1,0,1,-537996,1.04694e+08
Si28_g0u0400,14,28,g0u0400,L2,2,1,0,-138066,1.05094e+08
Si28_g0u0400,14,28,g0u0400,L3,2,1,1,-137707,1.05094e+08
Si28_g0u0400,14,28,g0u0400,M4,3,2,0,-61127.2,1.05171e+08
Si28_g0u0400,14,28,g0u0400,M5,3,2,1,-61091.6,1.05171e+08
Si28_g0u0400,14,28,g0u0400,N6,4,3,0,-34347,1.05197e+08
Si28_g0u0400,14,28,g0u0400,N7,4,3,1,-34339.5,1.05197e+08
Si28_g0u0400,14,28,g0u0400,O8,5,4,0,-21973.5,1.0521e+08
Si28_g0u0400,14,28,g0u0400,O9,5,4,1,-21971.2,1.0521e+08
Si28_g0u0400,14,28,g0u0400,P10,6,5,0,-15257.1,1.05216e+08
Si28_g0u0400,14,28,g0u0400,P11,6,5,1,-15256.2,1.05216e+08
Si28_g0u0400,14,28,g0u0400,Q12,7,6,0,-11208.6,1.05221e+08
Si28_g0u0400,14,28,g0u0400,Q13,7,6,1,-11208.2,1.05221e+08
Si28_g0u0400,14,28,g0u0400,R14,8,7,0,-8581.28,1.05223e+08
Si28_g0u0400,14,28,g0u0400,R15,8,7,1,-8581.08,1.05223e+08
Si28_g0u0450,14,28,g0u0450,K1,1,0,1,-537996,1.04694e+08
Si28_g0u0450,14,28,g0u0450,L2,2,1,0,-138066,1.05094e+08
Si28_g0u0450,14,28,g0u0450,L3,2,1,1,-137707,1.05094e+08
Si28_g0u0450,14,28,g0u0450,M4,3,2,0,-61127.2,1.05171e+08
Si28_g0u0450,14,28,g0u0450,M5,3,2,1,-61091.6,1.05171e+08
Si28_g0u0450,14,28,g0u0450,N6,4,3,0,-34347,1.05197e+08
Si28_g0u0450,14,28,g0u0450,N7,4,3,1,-34339.5,1.05197e+08
Si28_g0u0450,14,28,g0u0450,O8,5,4,0,-21973.5,1.0521e+08
Si28_g0u0450,14,28,g0u0450,O9,5,4,1,-21971.2,1.0521e+08
Si28_g0u0450,14,28,g0u0450,P10,6,5,0,-15257.1,1.05216e+08
Si28_g0u0450,14,28,g0u0450,P11,6,5,1,-15256.2,1.05216e+08
Si28_g0u0450,14,28,g0u0450,Q12,7,6,0,-11208.6,1.05221e+08
Si28_g0u0450,14,28,g0u0450,Q13,7,6,1,-11208.2,1.05221e+08
Si28_g0u0450,14,28,g0u0450,R14,8,7,0,-8581.28,1.05223e+08
Si28_g0u0450,14,28,g0u0450,R15,8,7,1,-8581.08,1.05223e+08
Si28_g0u0500,14,28,g0u0500,K1,1,0,1,-537997,1.04694e+08
Si28_g0u0500,14,28,g0u0500,L2,2,1,0,-138066,1.05094e+08
Si28_g0u0500,14,28,g0u0500,L3,2,1,1,-137707,1.05094e+08
Si28_g0u0500,14,28,g0u0500,M4,3,2,0,-61127.2,1.05171e+08
Si28_g0u0500,14,28,g0u0500,M5,3,2,1,-61091.6,1.05171e+08
Si28_g0u0500,14,28,g0u0500,N6,4,3,0,-34347,1.05197e+08
Si28_g0u0500,14,28,g0u0500,N7,4,3,1,-34339.5,1.05197e+08
Si28_g0u0500,14,28,g0u0500,O8,5,4,0,-21973.5,1.0521e+08
Si28_g0u0500,14,28,g0u0500,O9,5,4,1,-21971.2,1.0521e+08
Si28_g0u0500,14,28,g0u0500,P10,6,5,0,-15257.1,1.05216e+08
Si28_g0u0500,14,28,g0u0500,P11,6,5,1,-15256.2,1.05216e+08
Si28_g0u0500,14,28,g0u0500,Q12,7,6,0,-11208.6,1.05221e+08
Si28_g0u0500,14,28,g0u0500,Q13,7,6,1,-11208.2,1.05221e+08
Si28_g0u0500,14,28,g0u0500,R14,8,7,0,-8581.28,1.05223e+08
Si28_g0u0500,14,28,g0u0500,R15,8,7,1,-8581.08,1.05223e+08
Si28_g0u0550,14,28,g0u0550,K1,1,0,1,-537997,1.04694e+08
Si28_g0u0550,14,28,g0u0550,L2,2,1,0,-138066,1.05094e+08
Si28_g0u0550,14,28,g0u0550,L3,2,1,1,-137707,1.05094e+08
Si28_g0u0550,14,28,g0u0550,M4,3,2,0,-61127.2,1.05171e+08
Si28_g0u0550,14,28,g0u0550,M5,3,2,1,-61091.6,1.05171e+08
Si28_g0u0550,14,28,g0u0550,N6,4,3,0,-34347,1.05197e+08
Si28_g0u0550,14,28,g0u0550,N7,4,3,1,-34339.5,1.05197e+08
Si28_g0u0550,14,28,g0u0550,O8,5,4,0,-21973.5,1.0521e+08
Si28_g0u0550,14,28,g0u0550,O9,5,4,1,-21971.2,1.0521e+08
Si28_g0u0550,14,28,g0u0550,P10,6,5,0,-15257.1,1.05216e+08
Si28_g0u0550,14,28,g0u0550,P11,6,5,1,-15256.2,1.05216e+08
Si28_g0u0550,14,28,g0u0550,Q12,7,6,0,-11208.6,1.05221e+08
Si28_g0u0550,14,28,g0u0550,Q13,7,6,1,-11208.2,1.05221e+08
Si28_g0u0550,14,28,g0u0550,R14,8,7,0,-8581.28,1.05223e+08
Si28_g0u0550,14,28,g0u0550,R15,8,7,1,-8581.08,1.05223e+08
Si28_g0u0600,14,28,g0u0600,K1,1,0,1,-537997,1.04694e+08
Si28_g0u0600,14,28,g0u0600,L2,2,1,0,-138066,1.05094e+08
Si28_g0u0600,14,28,g0u0600,L3,2,1,1,-137707,1.05094e+08
Si28_g0u0600,14,28,g0u0600,M4,3,2,0,-61127.2,1.05171e+08
Si28_g0u0600,14,28,g0u0600,M5,3,2,1,-61091.6,1.05171e+08
Si28_g0u0600,14,28,g0u0600,N6,4,3,0,-34347,1.05197e+08
Si28_g0u0600,14,28,g0u0600,N7,4,3,1,-34339.5,1.05197e+08
Si28_g0u0600,14,28,g0u0600,O8,5,4,0,-21973.5,1.0521e+08
Si28_g0u0600,14,28,g0u0600,O9,5,4,1,-21971.2,1.0521e+08
Si28_g0u0600,14,28,g0u0600,P10,6,5,0,-15257.1,1.05216e+08
Si28_g0u0600,14,28,g0u0600,P11,6,5,1,-15256.2,1.05216e+08
Si28_g0u0600,14,28,g0u0600,Q12,7,6,0,-11208.6,1.05221e+08
Si28_g0u0600,14,28,g0u0600,Q13,7,6,1,-11208.2,1.05221e+08
Si28_g0u0600,14,28,g0u0600,R14,8,7,0,-8581.28,1.05223e+08
Si28_g0u0600,14,28,g0u0600,R15,8,7,1,-8581.08,1.05223e+08
Si28_g0u0700,14,28,g0u0700,K1,1,0,1,-537997,1.04694e+08
Si28_g0u0700,14,28,g0u0700,L2,2,1,0,-138066,1.05094e+08
Si28_g0u0700,14,28,g0u0700,L3,2,1,1,-137707,1.05094e+08
Si28_g0u0700,14,28,g0u0700,M4,3,2,0,-61127.2,1.05171e+08
Si28_g0u0700,14,28,g0u0700,M5,3,2,1,-61091.6,1.05171e+08
Si28_g0u0700,14,28,g0u0700,N6,4,3,0,-34347,1.05197e+08
Si28_g0u0700,14,28,g0u0700,N7,4,3,1,-34339.5,1.05197e+08
Si28_g0u0700,14,28,g0u0700,O8,5,4,0,-21973.5,1.0521e+08
Si28_g0u0700,14,28,g0u0700,O9,5,4,1,-21971.2,1.0521e+08
Si28_g0u0700,14,28,g0u0700,P10,6,5,0,-15257.1,1.05216e+08
Si28_g0u0700,14,28,g0u0700,P11,6,5,1,-15256.2,1.05216e+08
Si28_g0u0700,14,28,g0u0700,Q12,7,6,0,-11208.6,1.05221e+08
Si28_g0u0700,14,28,g0u0700,Q13,7,6,1,-11208.2,1.05221e+08
Si28_g0u0700,14,28,g0u0700,R14,8,7,0,-8581.28,1.05223e+08
Si28_g0u0700,14,28,g0u0700,R15,8,7,1,-8581.08,1.05223e+08
Si28_g0u0800,14,28,g0u0800,K1,1,0,1,-537997,1.04694e+08
Si28_g0u0800,14,28,g0u0800,L2,2,1,0,-138066,1.05094e+08
Si28_g0u0800,14,28,g0u0800,L3,2,1,1,-137707,1.05094e+08
Si28_g0u0800,14,28,g0u0800,M4,3,2,0,-61127.2,1.05171e+08
Si28_g0u0800,14,28,g0u0800,M5,3,2,1,-61091.6,1.05171e+08
Si28_g0u0800,14,28,g0u0800,N6,4,3,0,-34347,1.05197e+08
Si28_g0u0800,14,28,g0u0800,N7,4,3,1,-34339.5,1.05197e+08
Si28_g0u0800,14,28,g0u0800,O8,5,4,0,-21973.5,1.0521e+08
Si28_g0u0800,14,28,g0u0800,O9,5,4,1,-21971.2,1.0521e+08
Si28_g0u0800,14,28,g0u0800,P10,6,5,0,-15257.1,1.05216e+08
Si28_g0u0800,14,28,g0u0800,P11,6,5,1,-15256.2,1.05216e+08
Si28_g0u0800,14,28,g0u0800,Q12,7,6,0,-11208.6,1.05221e+08
Si28_g0u0800,14,28,g0u0800,Q13,7,6,1,-11208.2,1.05221e+08
Si28_g0u0800,14,28,g0u0800,R14,8,7,0,-8581.28,1.05223e+08
Si28_g0u0800,14,28,g0u0800,R15,8,7,1,-8581.08,1.05223e+08
Si28_g0u0900,14,28,g0u0900,K1,1,0,1,-537997,1.04694e+08
Si28_g0u0900,14,28,g0u0900,L2,2,1,0,-138066,1.05094e+08
Si28_g0u0900,14,28,g0u0900,L3,2,1,1,-137707,1.05094e+08
Si28_g0u0900,14,28,g0u0900,M4,3,2,0,-61127.2,1.05171e+08
Si28_g0u0900,14,28,g0u0900,M5,3,2,1,-61091.6,1.05171e+08
Si28_g0u0900,14,28,g0u0900,N6,4,3,0,-34347,1.05197e+08
Si28_g0u0900,14,28,g0u0900,N7,4,3,1,-34339.5,1.05197e+08
Si28_g0u0900,14,28,g0u0900,O8,5,4,0,-21973.5,1.0521e+08
Si28_g0u0900,14,28,g0u0900,O9,5,4,1,-21971.2,1.0521e+08
Si28_g0u0900,14,28,g0u0900,P10,6,5,0,-15257.1,1.05216e+08
Si28_g0u0900,14,28,g0u0900,P11,6,5,1,-15256.2,1.05216e+08
Si28_g0u0900,14,28,g0u0900,Q12,7,6,0,-11208.6,1.05221e+08
Si28_g0u0900,14,28,g0u0900,Q13,7,6,1,-11208.2,1.05221e+08
Si28_g0u0900,14,28,g0u0900,R14,8,7,0,-8581.28,1.05223e+08
Si28_g0u0900,14,28,g0u0900,R15,8,7,1,-8581.08,1.05223e+08
Si28_g0u1000,14,28,g0u1000,K1,1,0,1,-537997,1.04694e+08
Si28_g0u1000,14,28,g0u1000,L2,2,1,0,-138066,1.05094e+08
Si28_g0u1000,14,28,g0u1000,L3,2,1,1,-137707,1.05094e+08
Si28_g0u1000,14,28,g0u1000,M4,3,2,0,-61127.2,1.05171e+08
Si28_g0u1000,14,28,g0u1000,M5,3,2,1,-61091.6,1.05171e+08
Si28_g0u1000,14,28,g0u1000,N6,4,3,0,-34347,1.05197e+08
Si28_g0u1000,14,28,g0u1000,N7,4,3,1,-34339.5,1.05197e+08
Si28_g0u1000,14,28,g0u1000,O8,5,4,0,-21973.5,1.0521e+08
Si28_g0u1000,14,28,g0u1000,O9,5,4,1,-21971.2,1.0521e+08
Si28_g0u1000,14,28,g0u1000,P10,6,5,0,-15257.1,1.05216e+08
Si28_g0u1000,14,28,g0u1000,P11,6,5,1,-15256.2,1.05216e+08
Si28_g0u1000,14,28,g0u1000,Q12,7,6,0,-11208.6,1.05221e+08
Si28_g0u1000,14,28,g0u1000,Q13,7,6,1,-11208.2,1.05221e+08
Si28_g0u1000,14,28,g0u1000,R14,8,7,0,-8581.28,1.05223e+08
Si28_g0u1000,14,28,g0u1000,R15,8,7,1,-8581.08,1.05223e+08
Si28_g0u1100,14,28,g0u1100,K1,1,0,1,-537997,1.04694e+08
Si28_g0u1100,14,28,g0u1100,L2,2,1,0,-138066,1.05094e+08
Si28_g0u1100,14,28,g0u1100,L3,2,1,1,-137707,1.05094e+08
Si28_g0u1100,14,28,g0u1100,M4,3,2,0,-61127.2,1.05171e+08
Si28_g0u1100,14,28,g0u1100,M5,3,2,1,-61091.6,1.05171e+08
Si28_g0u1100,14,28,g0u1100,N6,4,3,0,-34347,1.05197e+08
Si28_g0u1100,14,28,g0u1100,N7,4,3,1,-34339.5,1.05197e+08
Si28_g0u1100,14,28,g0u1100,O8,5,4,0,-21973.5,1.0521e+08
Si28_g0u1100,14,28,g0u1100,O9,5,4,1,-21971.2,1.0521e+08
Si28_g0u1100,14,28,g0u1100,P10,6,5,0,-15257.1,1.05216e+08
Si28_g0u1100,14,28,g0u1100,P11,6,5,1,-15256.2,1.05216e+08
Si28_g0u1100,14,28,g0u1100,Q12,7,6,0,-11208.6,1.05221e+08
Si28_g0u1100,14,28,g0u1100,Q13,7,6,1,-11208.2,1.05221e+08
Si28_g0u1100,14,28,g0u1100,R14,8,7,0,-8581.28,1.05223e+08
Si28_g0u1100,14,28,g0u1100,R15,8,7,1,-8581.08,1.05223e+08
Si28_g0u1200,14,28,g0u1200,K1,1,0,1,-537997,1.04694e+08
Si28_g0u1200,14,28,g0u1200,L2,2,1,0,-138066,1.05094e+08
Si28_g0u1200,14,28,g0u1200,L3,2,1,1,-137707,1.05094e+08
Si28_g0u1200,14,28,g0u1200,M4,3,2,0,-61127.2,1.05171e+08
Si28_g0u1200,14,28,g0u1200,M5,3,2,1,-61091.6,1.05171e+08
Si28_g0u1200,14,28,g0u1200,N6,4,3,0,-34347,1.05197e+08
Si28_g0u1200,14,28,g0u1200,N7,4,3,1,-34339.5,1.05197e+08
Si28_g0u1200,14,28,g0u1200,O8,5,4,0,-21973.5,1.0521e+08
Si28_g0u1200,14,28,g0u1200,O9,5,4,1,-21971.2,1.0521e+08
Si28_g0u1200,14,28,g0u1200,P10,6,5,0,-15257.1,1.05216e+08
Si28_g0u1200,14,28,g0u1200,P11,6,5,1,-15256.2,1.05216e+08
Si28_g0u1200,14,28,g0u1200,Q12,7,6,0,-11208.6,1.05221e+08
Si28_g0u1200,14,28,g0u1200,Q13,7,6,1,-11208.2,1.05221e+08
Si28_g0u1200,14,28,g0u1200,R14,8,7,0,-8581.28,1.05223e+08
Si28_g0u1200,14,28,g0u1200,R15,8,7,1,-8581.08,1.05223e+08
Si28_g0u1300,14,28,g0u1300,K1,1,0,1,-537997,1.04694e+08
Si28_g0u1300,14,28,g0u1300,L2,2,1,0,-138066,1.05094e+08
Si28_g0u1300,14,28,g0u1300,L3,2,1,1,-137707,1.05094e+08
Si28_g0u1300,14,28,g0u1300,M4,3,2,0,-61127.2,1.05171e+08
Si28_g0u1300,14,28,g0u1300,M5,3,2,1,-61091.6,1.05171e+08
Si28_g0u1300,14,28,g0u1300,N6,4,3,0,-34347,1.05197e+08
Si28_g0u1300,14,28,g0u1300,N7,4,3,1,-34339.5,1.05197e+08
Si28_g0u1300,14,28,g0u1300,O8,5,4,0,-21973.5,1.0521e+08
Si28_g0u1300,14,28,g0u1300,O9,5,4,1,-21971.2,1.0521e+08
Si28_g0u1300,14,28,g0u1300,P10,6,5,0,-15257.1,1.05216e+08
Si28_g0u1300,14,28,g0u1300,P11,6,5,1,-15256.2,1.05216e+08
Si28_g0u1300,14,28,g0u1300,Q12,7,6,0,-11208.6,1.05221e+08
Si28_g0u1300,14,28,g0u1300,Q13,7,6,1,-11208.2,1.05221e+08
Si28_g0u1300,14,28,g0u1300,R14,8,7,0,-8581.28,1.05223e+08
Si28_g0u1300,14,28,g0u1300,R15,8,7,1,-8581.08,1.05223e+08
Si28_g0u1400,14,28,g0u1400,K1,1,0,1,-537997,1.04694e+08
Si28_g0u1400,14,28,g0u1400,L2,2,1,0,-138066,1.05094e+08
Si28_g0u1400,14,28,g0u1400,L3,2,1,1,-137707,1.05094e+08
Si28_g0u1400,14,28,g0u1400,M4,3,2,0,-61127.2,1.05171e+08
Si28_g0u1400,14,28,g0u1400,M5,3,2,1,-61091.6,1.05171e+08
Si28_g0u1400,14,28,g0u1400,N6,4,3,0,-34347,1.05197e+08
Si28_g0u1400,14,28,g0u1400,N7,4,3,1,-34339.5,1.05197e+08
Si28_g0u1400,14,28,g0u1400,O8,5,4,0,-21973.5,1.0521e+08
Si28_g0u1400,14,28,g0u1400,O9,5,4,1,-21971.2,1.0521e+08
Si28_g0u1400,14,28,g0u1400,P10,6,5,0,-15257.1,1.05216e+08
Si28_g0u1400,14,28,g0u1400,P11,6,5,1,-15256.2,1.05216e+08
Si28_g0u1400,14,28,g0u1400,Q12,7,6,0,-11208.6,1.05221e+08
Si28_g0u1400,14,28,g0u1400,Q13,7,6,1,-11208.2,1.05221e+08
Si28_g0u1400,14,28,g0u1400,R14,8,7,0,-8581.28,1.05223e+08
Si28_g0u1400,14,28,g0u1400,R15,8,7,1,-8581.08,1.05223e+08
Si28_g0u1500,14,28,g0u1500,K1,1,0,1,-537997,1.04694e+08
Si28_g0u1500,14,28,g0u1500,L2,2,1,0,-138066,1.05094e+08
Si28_g0u1500,14,28,g0u1500,L3,2,1,1,-137707,1.05094e+08
Si28_g0u1500,14,28,g0u1500,M4,3,2,0,-61127.2,1.05171e+08
Si28_g0u1500,14,28,g0u1500,M5,3,2,1,-61091.6,1.05171e+08
Si28_g0u1500,14,28,g0u1500,N6,4,3,0,-34347,1.05197e+08
Si28_g0u1500,14,28,g0u1500,N7,4,3,1,-34339.5,1.05197e+08
Si28_g0u1500,14,28,g0u1500,O8,5,4,0,-21973.5,1.0521e+08
Si28_g0u1500,14,28,g0u1500,O9,5,4,1,-21971.2,1.0521e+08
Si28_g0u1500,14,28,g0u1500,P10,6,5,0,-15257.1,1.05216e+08
Si28_g0u1500,14,28,g0u1500,P11,6,5,1,-15256.2,1.05216e+08
Si28_g0u1500,14,28,g0u1500,Q12,7,6,0,-11208.6,1.05221e+08
Si28_g0u1500,14,28,g0u1500,Q13,7,6,1,-11208.2,1.05221e+08
Si28_g0u1500,14,28,g0u1500,R14,8,7,0,-8581.28,1.05223e+08
Si28_g0u1500,14,28,g0u1500,R15,8,7,1,-8581.08,1.05223e+08
Si28_g0u1600,14,28,g0u1600,K1,1,0,1,-537997,1.04694e+08
Si28_g0u1600,14,28,g0u1600,L2,2,1,0,-138066,1.05094e+08
Si28_g0u1600,14,28,g0u1600,L3,2,1,1,-137707,1.05094e+08
Si28_g0u1600,14,28,g0u1600,M4,3,2,0,-61127.2,1.05171e+08
Si28_g0u1600,14,28,g0u1600,M5,3,2,1,-61091.6,1.05171e+08
Si28_g0u1600,14,28,g0u1600,N6,4,3,0,-34347,1.05197e+08
Si28_g0u1600,14,28,g0u1600,N7,4,3,1,-34339.5,1.05197e+08
Si28_g0u1600,14,28,g0u1600,O8,5,4,0,-21973.5,1.0521e+08
Si28_g0u1600,14,28,g0u1600,O9,5,4,1,-21971.2,1.0521e+08
Si28_g0u1600,14,28,g0u1600,P10,6,5,0,-15257.1,1.05216e+08
Si28_g0u1600,14,28,g0u1600,P11,6,5,1,-15256.2,1.05216e+08
Si28_g0u1600,14,28,g0u1600,Q12,7,6,0,-11208.6,1.05221e+08
Si28_g0u1600,14,28,g0u1600,Q13,7,6,1,-11208.2,1.05221e+08
Si28_g0u1600,14,28,g0u1600,R14,8,7,0,-8581.28,1.05223e+08
Si28_g0u1600,14,28,g0u1600,R15,8,7,1,-8581.08,1.05223e+08
Si28_g0u1700,14,28,g0u1700,K1,1,0,1,-537997,1.04694e+08
Si28_g0u1700,14,28,g0u1700,L2,2,1,0,-138066,1.05094e+08
Si28_g0u1700,14,28,g0u1700,L3,2,1,1,-137707,1.05094e+08
Si28_g0u1700,14,28,g0u1700,M4,3,2,0,-61127.2,1.05171e+08
Si28_g0u1700,14,28,g0u1700,M5,3,2,1,-61091.6,1.05171e+08
Si28_g0u1700,14,28,g0u1700,N6,4,3,0,-34347,1.05197e+08
Si28_g0u1700,14,28,g0u1700,N7,4,3,1,-34339.5,1.05197e+08
Si28_g0u1700,14,28,g0u1700,O8,5,4,0,-21973.5,1.0521e+08
Si28_g0u1700,14,28,g0u1700,O9,5,4,1,-21971.2,1.0521e+08
Si28_g0u1700,14,28,g0u1700,P10,6,5,0,-15257.1,1.05216e+08
Si28_g0u1700,14,28,g0u1700,P11,6,5,1,-15256.2,1.05216e+08
Si28_g0u1700,14,28,g0u1700,Q12,7,6,0,-11208.6,1.05221e+08
Si28_g0u1700,14,28,g0u1700,Q13,7,6,1,-11208.2,1.05221e+08
Si28_g0u1700,14,28,g0u1700,R14,8,7,0,-8581.28,1.05223e+08
Si28_g0u1700,14,28,g0u1700,R15,8,7,1,-8581.08,1.05223e+08
Si28_g0u1800,14,28,g0u1800,K1,1,0,1,-537997,1.04694e+08
Si28_g0u1800,14,28,g0u1800,L2,2,1,0,-138066,1.05094e+08
Si28_g0u1800,14,28,g0u1800,L3,2,1,1,-137707,1.05094e+08
Si28_g0u1800,14,28,g0u1800,M4,3,2,0,-61127.2,1.05171e+08
Si28_g0u1800,14,28,g0u1800,M5,3,2,1,-61091.6,1.05171e+08
Si28_g0u1800,14,28,g0u1800,N6,4,3,0,-34347,1.05197e+08
Si28_g0u1800,14,28,g0u1800,N7,4,3,1,-34339.5,1.05197e+08
Si28_g0u1800,14,28,g0u1800,O8,5,4,0,-21973.5,1.0521e+08
Si28_g0u1800,14,28,g0u1800,O9,5,4,1,-21971.2,1.0521e+08
Si28_g0u1800,14,28,g0u1800,P10,6,5,0,-15257.1,1.05216e+08
Si28_g0u1800,14,28,g0u1800,P11,6,5,1,-15256.2,1.05216e+08
Si28_g0u1800,14,28,g0u1800,Q12,7,6,0,-11208.6,1.05221e+08
Si28_g0u1800,14,28,g0u1800,Q13,7,6,1,-11208.2,1.05221e+08
Si28_g0u1800,14,28,g0u1800,R14,8,7,0,-8581.28,1.05223e+08
Si28_g0u1800,14,28,g0u1800,R15,8,7,1,-8581.08,1.05223e+08
Si28_g0u1900,14,28,g0u1900,K1,1,0,1,-537997,1.04694e+08
Si28_g0u1900,14,28,g0u1900,L2,2,1,0,-138066,1.05094e+08
Si28_g0u1900,14,28,g0u1900,L3,2,1,1,-137707,1.05094e+08
Si28_g0u1900,14,28,g0u1900,M4,3,2,0,-61127.2,1.05171e+08
Si28_g0u1900,14,28,g0u1900,M5,3,2,1,-61091.6,1.05171e+08
Si28_g0u1900,14,28,g0u1900,N6,4,3,0,-34347,1.05197e+08
Si28_g0u1900,14,28,g0u1900,N7,4,3,1,-34339.5,1.05197e+08
Si28_g0u1900,14,28,g0u1900,O8,5,4,0,-21973.5,1.0521e+08
Si28_g0u1900,14,28,g0u1900,O9,5,4,1,-21971.2,1.0521e+08
Si28_g0u1900,14,28,g0u1900,P10,6,5,0,-15257.1,1.05216e+08
Si28_g0u1900,14,28,g0u1900,P11,6,5,1,-15256.2,1.05216e+08
Si28_g0u1900,14,28,g0u1900,Q12,7,6,0,-11208.6,1.05221e+08
Si28_g0u1900,14,28,g0u1900,Q13,7,6,1,-11208.2,1.05221e+08
Si28_g0u1900,14,28,g0u1900,R14,8,7,0,-8581.28,1.05223e+08
Si28_g0u1900,14,28,g0u1900,R15,8,7,1,-8581.08,1.05223e+08
Si28_g0u2000,14,28,g0u2000,K1,1,0,1,-537997,1.04694e+08
Si28_g0u2000,14,28,g0u2000,L2,2,1,0,-138066,1.05094e+08
Si28_g0u2000,14,28,g0u2000,L3,2,1,1,-137707,1.05094e+08
Si28_g0u2000,14,28,g0u2000,M4,3,2,0,-61127.2,1.05171e+08
Si28_g0u2000,14,28,g0u2000,M5,3,2,1,-61091.6,1.05171e+08
Si28_g0u2000,14,28,g0u2000,N6,4,3,0,-34347,1.05197e+08
Si28_g0u2000,14,28,g0u2000,N7,4,3,1,-34339.5,1.05197e+08
Si28_g0u2000,14,28,g0u2000,O8,5,4,0,-21973.5,1.0521e+08
Si28_g0u2000,14,28,g0u2000,O9,5,4,1,-21971.2,1.0521e+08
Si28_g0u2000,14,28,g0u2000,P10,6,5,0,-15257.1,1.05216e+08
Si28_g0u2000,14,28,g0u2000,P11,6,5,1,-15256.2,1.05216e+08
Si28_g0u2000,14,28,g0u2000,Q12,7,6,0,-11208.6,1.05221e+08
Si28_g0u2000,14,28,g0u2000,Q13,7,6,1,-11208.2,1.05221e+08
Si28_g0u2000,14,28,g0u2000,R14,8,7,0,-8581.28,1.05223e+08
Si28_g0u2000,14,28,g0u2000,R15,8,7,1,-8581.08,1.05223e+08
Si28_g0u2100,14,28,g0u2100,K1,1,0,1,-537997,1.04694e+08
Si28_g0u2100,14,28,g0u2100,L2,2,1,0,-138066,1.05094e+08
Si28_g0u2100,14,28,g0u2100,L3,2,1,1,-137707,1.05094e+08
