run,Z,A,kind,level,state,n,l,s,binding_eV,total_eV
Li11_grid2,3,11,grid,2,L3,2,1,1,-6267.67,1.04578e+08
Li11_grid2,3,11,grid,2,M4,3,2,0,-2784.83,1.04581e+08
Li11_grid2,3,11,grid,2,M5,3,2,1,-2784.76,1.04581e+08
Li11_grid2,3,11,grid,2,N6,4,3,0,-1566.38,1.04583e+08
Li11_grid2,3,11,grid,2,N7,4,3,1,-1566.37,1.04583e+08
Li11_grid2,3,11,grid,2,O8,5,4,0,-1002.47,1.04583e+08
Li11_grid2,3,11,grid,2,O9,5,4,1,-1002.47,1.04583e+08
Li11_grid2,3,11,grid,2,P10,6,5,0,-696.16,1.04584e+08
Li11_grid2,3,11,grid,2,P11,6,5,1,-696.159,1.04584e+08
Li11_grid2,3,11,grid,2,Q12,7,6,0,-511.464,1.04584e+08
Li11_grid2,3,11,grid,2,Q13,7,6,1,-511.463,1.04584e+08
Li11_grid2,3,11,grid,2,R14,8,7,0,-391.589,1.04584e+08
Li11_grid2,3,11,grid,2,R15,8,7,1,-391.589,1.04584e+08
Be7_rminus,4,7,rminus,0,K1,1,0,1,-44349,1.03933e+08
Be7_rminus,4,7,rminus,0,L2,2,1,0,-11082.7,1.03966e+08
Be7_rminus,4,7,rminus,0,L3,2,1,1,-11080.4,1.03966e+08
Be7_rminus,4,7,rminus,0,M4,3,2,0,-4922.46,1.03973e+08
Be7_rminus,4,7,rminus,0,M5,3,2,1,-4922.23,1.03973e+08
Be7_rminus,4,7,rminus,0,N6,4,3,0,-2768.58,1.03975e+08
Be7_rminus,4,7,rminus,0,N7,4,3,1,-2768.54,1.03975e+08
Be7_rminus,4,7,rminus,0,O8,5,4,0,-1771.85,1.03976e+08
Be7_rminus,4,7,rminus,0,O9,5,4,1,-1771.84,1.03976e+08
Be7_rminus,4,7,rminus,0,P10,6,5,0,-1230.45,1.03976e+08
Be7_rminus,4,7,rminus,0,P11,6,5,1,-1230.44,1.03976e+08
Be7_rminus,4,7,rminus,0,Q12,7,6,0,-903.998,1.03977e+08
Be7_rminus,4,7,rminus,0,Q13,7,6,1,-903.995,1.03977e+08
Be7_rminus,4,7,rminus,0,R14,8,7,0,-692.122,1.03977e+08
Be7_rminus,4,7,rminus,0,R15,8,7,1,-692.121,1.03977e+08
Be7_grid0,4,7,grid,0,K1,1,0,1,-44347.9,1.03933e+08
Be7_grid0,4,7,grid,0,L2,2,1,0,-11082.7,1.03966e+08
Be7_grid0,4,7,grid,0,L3,2,1,1,-11080.4,1.03966e+08
Be7_grid0,4,7,grid,0,M4,3,2,0,-4922.46,1.03973e+08
Be7_grid0,4,7,grid,0,M5,3,2,1,-4922.23,1.03973e+08
Be7_grid0,4,7,grid,0,N6,4,3,0,-2768.58,1.03975e+08
Be7_grid0,4,7,grid,0,N7,4,3,1,-2768.54,1.03975e+08
Be7_grid0,4,7,grid,0,O8,5,4,0,-1771.85,1.03976e+08
Be7_grid0,4,7,grid,0,O9,5,4,1,-1771.84,1.03976e+08
Be7_grid0,4,7,grid,0,P10,6,5,0,-1230.45,1.03976e+08
Be7_grid0,4,7,grid,0,P11,6,5,1,-1230.44,1.03976e+08
Be7_grid0,4,7,grid,0,Q12,7,6,0,-903.998,1.03977e+08
Be7_grid0,4,7,grid,0,Q13,7,6,1,-903.995,1.03977e+08
Be7_grid0,4,7,grid,0,R14,8,7,0,-692.122,1.03977e+08
Be7_grid0,4,7,grid,0,R15,8,7,1,-692.121,1.03977e+08
Be7_grid1,4,7,grid,1,K1,1,0,1,-44348,1.03933e+08
Be7_grid1,4,7,grid,1,L2,2,1,0,-11082.7,1.03966e+08
Be7_grid1,4,7,grid,1,L3,2,1,1,-11080.4,1.03966e+08
Be7_grid1,4,7,grid,1,M4,3,2,0,-4922.46,1.03973e+08
Be7_grid1,4,7,grid,1,M5,3,2,1,-4922.23,1.03973e+08
Be7_grid1,4,7,grid,1,N6,4,3,0,-2768.58,1.03975e+08
Be7_grid1,4,7,grid,1,N7,4,3,1,-2768.54,1.03975e+08
Be7_grid1,4,7,grid,1,O8,5,4,0,-1771.85,1.03976e+08
Be7_grid1,4,7,grid,1,O9,5,4,1,-1771.84,1.03976e+08
Be7_grid1,4,7,grid,1,P10,6,5,0,-1230.45,1.03976e+08
Be7_grid1,4,7,grid,1,P11,6,5,1,-1230.44,1.03976e+08
Be7_grid1,4,7,grid,1,Q12,7,6,0,-903.998,1.03977e+08
Be7_grid1,4,7,grid,1,Q13,7,6,1,-903.995,1.03977e+08
Be7_grid1,4,7,grid,1,R14,8,7,0,-692.122,1.03977e+08
Be7_grid1,4,7,grid,1,R15,8,7,1,-692.121,1.03977e+08
Be7_grid2,4,7,grid,2,K1,1,0,1,-44348,1.03933e+08
Be7_grid2,4,7,grid,2,L2,2,1,0,-11082.7,1.03966e+08
Be7_grid2,4,7,grid,2,L3,2,1,1,-11080.4,1.03966e+08
Be7_grid2,4,7,grid,2,M4,3,2,0,-4922.46,1.03973e+08
Be7_grid2,4,7,grid,2,M5,3,2,1,-4922.23,1.03973e+08
Be7_grid2,4,7,grid,2,N6,4,3,0,-2768.58,1.03975e+08
Be7_grid2,4,7,grid,2,N7,4,3,1,-2768.54,1.03975e+08
Be7_grid2,4,7,grid,2,O8,5,4,0,-1771.85,1.03976e+08
Be7_grid2,4,7,grid,2,O9,5,4,1,-1771.84,1.03976e+08
Be7_grid2,4,7,grid,2,P10,6,5,0,-1230.45,1.03976e+08
Be7_grid2,4,7,grid,2,P11,6,5,1,-1230.44,1.03976e+08
Be7_grid2,4,7,grid,2,Q12,7,6,0,-903.998,1.03977e+08
Be7_grid2,4,7,grid,2,Q13,7,6,1,-903.995,1.03977e+08
Be7_grid2,4,7,grid,2,R14,8,7,0,-692.122,1.03977e+08
Be7_grid2,4,7,grid,2,R15,8,7,1,-692.121,1.03977e+08
Be9_rminus,4,9,rminus,0,K1,1,0,1,-44513.6,1.04301e+08
Be9_rminus,4,9,rminus,0,L2,2,1,0,-11121.9,1.04334e+08
Be9_rminus,4,9,rminus,0,L3,2,1,1,-11119.6,1.04334e+08
Be9_rminus,4,9,rminus,0,M4,3,2,0,-4939.86,1.0434e+08
Be9_rminus,4,9,rminus,0,M5,3,2,1,-4939.63,1.0434e+08
Be9_rminus,4,9,rminus,0,N6,4,3,0,-2778.37,1.04342e+08
Be9_rminus,4,9,rminus,0,N7,4,3,1,-2778.32,1.04342e+08
Be9_rminus,4,9,rminus,0,O8,5,4,0,-1778.12,1.04343e+08
Be9_rminus,4,9,rminus,0,O9,5,4,1,-1778.1,1.04343e+08
Be9_rminus,4,9,rminus,0,P10,6,5,0,-1234.79,1.04344e+08
Be9_rminus,4,9,rminus,0,P11,6,5,1,-1234.79,1.04344e+08
Be9_rminus,4,9,rminus,0,Q12,7,6,0,-907.193,1.04344e+08
Be9_rminus,4,9,rminus,0,Q13,7,6,1,-907.19,1.04344e+08
Be9_rminus,4,9,rminus,0,R14,8,7,0,-694.568,1.04344e+08
Be9_rminus,4,9,rminus,0,R15,8,7,1,-694.567,1.04344e+08
Be9_grid0,4,9,grid,0,K1,1,0,1,-44512.8,1.04301e+08
Be9_grid0,4,9,grid,0,L2,2,1,0,-11121.9,1.04334e+08
Be9_grid0,4,9,grid,0,L3,2,1,1,-11119.6,1.04334e+08
Be9_grid0,4,9,grid,0,M4,3,2,0,-4939.86,1.0434e+08
Be9_grid0,4,9,grid,0,M5,3,2,1,-4939.63,1.0434e+08
Be9_grid0,4,9,grid,0,N6,4,3,0,-2778.37,1.04342e+08
Be9_grid0,4,9,grid,0,N7,4,3,1,-2778.32,1.04342e+08
Be9_grid0,4,9,grid,0,O8,5,4,0,-1778.12,1.04343e+08
Be9_grid0,4,9,grid,0,O9,5,4,1,-1778.1,1.04343e+08
Be9_grid0,4,9,grid,0,P10,6,5,0,-1234.79,1.04344e+08
Be9_grid0,4,9,grid,0,P11,6,5,1,-1234.79,1.04344e+08
Be9_grid0,4,9,grid,0,Q12,7,6,0,-907.193,1.04344e+08
Be9_grid0,4,9,grid,0,Q13,7,6,1,-907.19,1.04344e+08
Be9_grid0,4,9,grid,0,R14,8,7,0,-694.568,1.04344e+08
Be9_grid0,4,9,grid,0,R15,8,7,1,-694.567,1.04344e+08
Be9_grid1,4,9,grid,1,K1,1,0,1,-44512.9,1.04301e+08
Be9_grid1,4,9,grid,1,L2,2,1,0,-11121.9,1.04334e+08
Be9_grid1,4,9,grid,1,L3,2,1,1,-11119.6,1.04334e+08
Be9_grid1,4,9,grid,1,M4,3,2,0,-4939.86,1.0434e+08
Be9_grid1,4,9,grid,1,M5,3,2,1,-4939.63,1.0434e+08
Be9_grid1,4,9,grid,1,N6,4,3,0,-2778.37,1.04342e+08
Be9_grid1,4,9,grid,1,N7,4,3,1,-2778.32,1.04342e+08
Be9_grid1,4,9,grid,1,O8,5,4,0,-1778.12,1.04343e+08
Be9_grid1,4,9,grid,1,O9,5,4,1,-1778.1,1.04343e+08
Be9_grid1,4,9,grid,1,P10,6,5,0,-1234.79,1.04344e+08
Be9_grid1,4,9,grid,1,P11,6,5,1,-1234.79,1.04344e+08
Be9_grid1,4,9,grid,1,Q12,7,6,0,-907.193,1.04344e+08
Be9_grid1,4,9,grid,1,Q13,7,6,1,-907.19,1.04344e+08
Be9_grid1,4,9,grid,1,R14,8,7,0,-694.568,1.04344e+08
Be9_grid1,4,9,grid,1,R15,8,7,1,-694.567,1.04344e+08
Be9_grid2,4,9,grid,2,K1,1,0,1,-44512.9,1.04301e+08
Be9_grid2,4,9,grid,2,L2,2,1,0,-11121.9,1.04334e+08
Be9_grid2,4,9,grid,2,L3,2,1,1,-11119.6,1.04334e+08
Be9_grid2,4,9,grid,2,M4,3,2,0,-4939.86,1.0434e+08
Be9_grid2,4,9,grid,2,M5,3,2,1,-4939.63,1.0434e+08
Be9_grid2,4,9,grid,2,N6,4,3,0,-2778.37,1.04342e+08
Be9_grid2,4,9,grid,2,N7,4,3,1,-2778.32,1.04342e+08
Be9_grid2,4,9,grid,2,O8,5,4,0,-1778.12,1.04343e+08
Be9_grid2,4,9,grid,2,O9,5,4,1,-1778.1,1.04343e+08
Be9_grid2,4,9,grid,2,P10,6,5,0,-1234.79,1.04344e+08
Be9_grid2,4,9,grid,2,P11,6,5,1,-1234.79,1.04344e+08
Be9_grid2,4,9,grid,2,Q12,7,6,0,-907.193,1.04344e+08
Be9_grid2,4,9,grid,2,Q13,7,6,1,-907.19,1.04344e+08
Be9_grid2,4,9,grid,2,R14,8,7,0,-694.568,1.04344e+08
Be9_grid2,4,9,grid,2,R15,8,7,1,-694.567,1.04344e+08
Be10_rminus,4,10,rminus,0,K1,1,0,1,-44579.6,1.0443e+08
Be10_rminus,4,10,rminus,0,L2,2,1,0,-11135.8,1.04464e+08
Be10_rminus,4,10,rminus,0,L3,2,1,1,-11133.4,1.04464e+08
Be10_rminus,4,10,rminus,0,M4,3,2,0,-4946.01,1.0447e+08
Be10_rminus,4,10,rminus,0,M5,3,2,1,-4945.77,1.0447e+08
Be10_rminus,4,10,rminus,0,N6,4,3,0,-2781.83,1.04472e+08
Be10_rminus,4,10,rminus,0,N7,4,3,1,-2781.78,1.04472e+08
Be10_rminus,4,10,rminus,0,O8,5,4,0,-1780.33,1.04473e+08
Be10_rminus,4,10,rminus,0,O9,5,4,1,-1780.31,1.04473e+08
Be10_rminus,4,10,rminus,0,P10,6,5,0,-1236.33,1.04474e+08
Be10_rminus,4,10,rminus,0,P11,6,5,1,-1236.33,1.04474e+08
Be10_rminus,4,10,rminus,0,Q12,7,6,0,-908.322,1.04474e+08
Be10_rminus,4,10,rminus,0,Q13,7,6,1,-908.319,1.04474e+08
Be10_rminus,4,10,rminus,0,R14,8,7,0,-695.433,1.04474e+08
Be10_rminus,4,10,rminus,0,R15,8,7,1,-695.431,1.04474e+08
Be10_grid0,4,10,grid,0,K1,1,0,1,-44578.5,1.0443e+08
Be10_grid0,4,10,grid,0,L2,2,1,0,-11135.8,1.04464e+08
Be10_grid0,4,10,grid,0,L3,2,1,1,-11133.4,1.04464e+08
Be10_grid0,4,10,grid,0,M4,3,2,0,-4946.01,1.0447e+08
Be10_grid0,4,10,grid,0,M5,3,2,1,-4945.77,1.0447e+08
Be10_grid0,4,10,grid,0,N6,4,3,0,-2781.83,1.04472e+08
Be10_grid0,4,10,grid,0,N7,4,3,1,-2781.78,1.04472e+08
Be10_grid0,4,10,grid,0,O8,5,4,0,-1780.33,1.04473e+08
Be10_grid0,4,10,grid,0,O9,5,4,1,-1780.31,1.04473e+08
Be10_grid0,4,10,grid,0,P10,6,5,0,-1236.33,1.04474e+08
Be10_grid0,4,10,grid,0,P11,6,5,1,-1236.33,1.04474e+08
Be10_grid0,4,10,grid,0,Q12,7,6,0,-908.322,1.04474e+08
Be10_grid0,4,10,grid,0,Q13,7,6,1,-908.319,1.04474e+08
Be10_grid0,4,10,grid,0,R14,8,7,0,-695.433,1.04474e+08
Be10_grid0,4,10,grid,0,R15,8,7,1,-695.431,1.04474e+08
Be10_grid1,4,10,grid,1,K1,1,0,1,-44578.6,1.0443e+08
Be10_grid1,4,10,grid,1,L2,2,1,0,-11135.8,1.04464e+08
Be10_grid1,4,10,grid,1,L3,2,1,1,-11133.4,1.04464e+08
Be10_grid1,4,10,grid,1,M4,3,2,0,-4946.01,1.0447e+08
Be10_grid1,4,10,grid,1,M5,3,2,1,-4945.78,1.0447e+08
Be10_grid1,4,10,grid,1,N6,4,3,0,-2781.83,1.04472e+08
Be10_grid1,4,10,grid,1,N7,4,3,1,-2781.78,1.04472e+08
Be10_grid1,4,10,grid,1,O8,5,4,0,-1780.33,1.04473e+08
Be10_grid1,4,10,grid,1,O9,5,4,1,-1780.31,1.04473e+08
Be10_grid1,4,10,grid,1,P10,6,5,0,-1236.33,1.04474e+08
Be10_grid1,4,10,grid,1,P11,6,5,1,-1236.33,1.04474e+08
Be10_grid1,4,10,grid,1,Q12,7,6,0,-908.322,1.04474e+08
Be10_grid1,4,10,grid,1,Q13,7,6,1,-908.319,1.04474e+08
Be10_grid1,4,10,grid,1,R14,8,7,0,-695.433,1.04474e+08
Be10_grid1,4,10,grid,1,R15,8,7,1,-695.431,1.04474e+08
Be10_grid2,4,10,grid,2,K1,1,0,1,-44578.6,1.0443e+08
Be10_grid2,4,10,grid,2,L2,2,1,0,-11135.8,1.04464e+08
Be10_grid2,4,10,grid,2,L3,2,1,1,-11133.4,1.04464e+08
Be10_grid2,4,10,grid,2,M4,3,2,0,-4946.01,1.0447e+08
Be10_grid2,4,10,grid,2,M5,3,2,1,-4945.78,1.0447e+08
Be10_grid2,4,10,grid,2,N6,4,3,0,-2781.83,1.04472e+08
Be10_grid2,4,10,grid,2,N7,4,3,1,-2781.78,1.04472e+08
Be10_grid2,4,10,grid,2,O8,5,4,0,-1780.33,1.04473e+08
Be10_grid2,4,10,grid,2,O9,5,4,1,-1780.31,1.04473e+08
Be10_grid2,4,10,grid,2,P10,6,5,0,-1236.33,1.04474e+08
Be10_grid2,4,10,grid,2,P11,6,5,1,-1236.33,1.04474e+08
Be10_grid2,4,10,grid,2,Q12,7,6,0,-908.322,1.04474e+08
Be10_grid2,4,10,grid,2,Q13,7,6,1,-908.319,1.04474e+08
Be10_grid2,4,10,grid,2,R14,8,7,0,-695.433,1.04474e+08
Be10_grid2,4,10,grid,2,R15,8,7,1,-695.431,1.04474e+08
Be11_rminus,4,11,rminus,0,K1,1,0,1,-44618.4,1.04537e+08
Be11_rminus,4,11,rminus,0,L2,2,1,0,-11147.2,1.04571e+08
Be11_rminus,4,11,rminus,0,L3,2,1,1,-11144.8,1.04571e+08
Be11_rminus,4,11,rminus,0,M4,3,2,0,-4951.08,1.04577e+08
Be11_rminus,4,11,rminus,0,M5,3,2,1,-4950.85,1.04577e+08
Be11_rminus,4,11,rminus,0,N6,4,3,0,-2784.68,1.04579e+08
Be11_rminus,4,11,rminus,0,N7,4,3,1,-2784.63,1.04579e+08
Be11_rminus,4,11,rminus,0,O8,5,4,0,-1782.16,1.0458e+08
Be11_rminus,4,11,rminus,0,O9,5,4,1,-1782.14,1.0458e+08
Be11_rminus,4,11,rminus,0,P10,6,5,0,-1237.6,1.04581e+08
Be11_rminus,4,11,rminus,0,P11,6,5,1,-1237.59,1.04581e+08
Be11_rminus,4,11,rminus,0,Q12,7,6,0,-909.253,1.04581e+08
Be11_rminus,4,11,rminus,0,Q13,7,6,1,-909.251,1.04581e+08
Be11_rminus,4,11,rminus,0,R14,8,7,0,-696.146,1.04581e+08
Be11_rminus,4,11,rminus,0,R15,8,7,1,-696.144,1.04581e+08
Be11_grid0,4,11,grid,0,K1,1,0,1,-44617.4,1.04537e+08
Be11_grid0,4,11,grid,0,L2,2,1,0,-11147.2,1.04571e+08
Be11_grid0,4,11,grid,0,L3,2,1,1,-11144.8,1.04571e+08
Be11_grid0,4,11,grid,0,M4,3,2,0,-4951.08,1.04577e+08
Be11_grid0,4,11,grid,0,M5,3,2,1,-4950.85,1.04577e+08
Be11_grid0,4,11,grid,0,N6,4,3,0,-2784.68,1.04579e+08
Be11_grid0,4,11,grid,0,N7,4,3,1,-2784.63,1.04579e+08
Be11_grid0,4,11,grid,0,O8,5,4,0,-1782.16,1.0458e+08
Be11_grid0,4,11,grid,0,O9,5,4,1,-1782.14,1.0458e+08
Be11_grid0,4,11,grid,0,P10,6,5,0,-1237.6,1.04581e+08
Be11_grid0,4,11,grid,0,P11,6,5,1,-1237.59,1.04581e+08
Be11_grid0,4,11,grid,0,Q12,7,6,0,-909.253,1.04581e+08
Be11_grid0,4,11,grid,0,Q13,7,6,1,-909.251,1.04581e+08
Be11_grid0,4,11,grid,0,R14,8,7,0,-696.146,1.04581e+08
Be11_grid0,4,11,grid,0,R15,8,7,1,-696.144,1.04581e+08
Be11_grid1,4,11,grid,1,K1,1,0,1,-44617.4,1.04537e+08
Be11_grid1,4,11,grid,1,L2,2,1,0,-11147.2,1.04571e+08
Be11_grid1,4,11,grid,1,L3,2,1,1,-11144.8,1.04571e+08
Be11_grid1,4,11,grid,1,M4,3,2,0,-4951.08,1.04577e+08
Be11_grid1,4,11,grid,1,M5,3,2,1,-4950.85,1.04577e+08
Be11_grid1,4,11,grid,1,N6,4,3,0,-2784.68,1.04579e+08
Be11_grid1,4,11,grid,1,N7,4,3,1,-2784.63,1.04579e+08
Be11_grid1,4,11,grid,1,O8,5,4,0,-1782.16,1.0458e+08
Be11_grid1,4,11,grid,1,O9,5,4,1,-1782.14,1.0458e+08
Be11_grid1,4,11,grid,1,P10,6,5,0,-1237.6,1.04581e+08
Be11_grid1,4,11,grid,1,P11,6,5,1,-1237.59,1.04581e+08
Be11_grid1,4,11,grid,1,Q12,7,6,0,-909.253,1.04581e+08
Be11_grid1,4,11,grid,1,Q13,7,6,1,-909.251,1.04581e+08
Be11_grid1,4,11,grid,1,R14,8,7,0,-696.146,1.04581e+08
Be11_grid1,4,11,grid,1,R15,8,7,1,-696.144,1.04581e+08
Be11_grid2,4,11,grid,2,K1,1,0,1,-44617.5,1.04537e+08
Be11_grid2,4,11,grid,2,L2,2,1,0,-11147.2,1.04571e+08
Be11_grid2,4,11,grid,2,L3,2,1,1,-11144.8,1.04571e+08
Be11_grid2,4,11,grid,2,M4,3,2,0,-4951.08,1.04577e+08
Be11_grid2,4,11,grid,2,M5,3,2,1,-4950.85,1.04577e+08
Be11_grid2,4,11,grid,2,N6,4,3,0,-2784.68,1.04579e+08
Be11_grid2,4,11,grid,2,N7,4,3,1,-2784.63,1.04579e+08
Be11_grid2,4,11,grid,2,O8,5,4,0,-1782.16,1.0458e+08
Be11_grid2,4,11,grid,2,O9,5,4,1,-1782.14,1.0458e+08
Be11_grid2,4,11,grid,2,P10,6,5,0,-1237.6,1.04581e+08
Be11_grid2,4,11,grid,2,P11,6,5,1,-1237.59,1.04581e+08
Be11_grid2,4,11,grid,2,Q12,7,6,0,-909.253,1.04581e+08
Be11_grid2,4,11,grid,2,Q13,7,6,1,-909.251,1.04581e+08
Be11_grid2,4,11,grid,2,R14,8,7,0,-696.146,1.04581e+08
Be11_grid2,4,11,grid,2,R15,8,7,1,-696.144,1.04581e+08
B10_rminus,5,10,rminus,0,K1,1,0,1,-69631.2,1.04405e+08
B10_rminus,5,10,rminus,0,L2,2,1,0,-17406,1.04457e+08
B10_rminus,5,10,rminus,0,L3,2,1,1,-17400.1,1.04457e+08
B10_rminus,5,10,rminus,0,M4,3,2,0,-7728.89,1.04467e+08
B10_rminus,5,10,rminus,0,M5,3,2,1,-7728.31,1.04467e+08
B10_rminus,5,10,rminus,0,N6,4,3,0,-4346.73,1.04471e+08
B10_rminus,5,10,rminus,0,N7,4,3,1,-4346.61,1.04471e+08
B10_rminus,5,10,rminus,0,O8,5,4,0,-2781.8,1.04472e+08
B10_rminus,5,10,rminus,0,O9,5,4,1,-2781.76,1.04472e+08
B10_rminus,5,10,rminus,0,P10,6,5,0,-1931.78,1.04473e+08
B10_rminus,5,10,rminus,0,P11,6,5,1,-1931.76,1.04473e+08
B10_rminus,5,10,rminus,0,Q12,7,6,0,-1419.26,1.04473e+08
B10_rminus,5,10,rminus,0,Q13,7,6,1,-1419.25,1.04473e+08
B10_rminus,5,10,rminus,0,R14,8,7,0,-1086.62,1.04474e+08
B10_rminus,5,10,rminus,0,R15,8,7,1,-1086.61,1.04474e+08
B10_grid0,5,10,grid,0,K1,1,0,1,-69623.7,1.04405e+08
B10_grid0,5,10,grid,0,L2,2,1,0,-17406,1.04457e+08
B10_grid0,5,10,grid,0,L3,2,1,1,-17400.2,1.04457e+08
B10_grid0,5,10,grid,0,M4,3,2,0,-7728.89,1.04467e+08
B10_grid0,5,10,grid,0,M5,3,2,1,-7728.31,1.04467e+08
B10_grid0,5,10,grid,0,N6,4,3,0,-4346.73,1.04471e+08
B10_grid0,5,10,grid,0,N7,4,3,1,-4346.61,1.04471e+08
B10_grid0,5,10,grid,0,O8,5,4,0,-2781.8,1.04472e+08
B10_grid0,5,10,grid,0,O9,5,4,1,-2781.76,1.04472e+08
B10_grid0,5,10,grid,0,P10,6,5,0,-1931.78,1.04473e+08
B10_grid0,5,10,grid,0,P11,6,5,1,-1931.76,1.04473e+08
B10_grid0,5,10,grid,0,Q12,7,6,0,-1419.26,1.04473e+08
B10_grid0,5,10,grid,0,Q13,7,6,1,-1419.25,1.04473e+08
B10_grid0,5,10,grid,0,R14,8,7,0,-1086.62,1.04474e+08
B10_grid0,5,10,grid,0,R15,8,7,1,-1086.61,1.04474e+08
B10_grid1,5,10,grid,1,K1,1,0,1,-69623.8,1.04405e+08
B10_grid1,5,10,grid,1,L2,2,1,0,-17406,1.04457e+08
B10_grid1,5,10,grid,1,L3,2,1,1,-17400.2,1.04457e+08
B10_grid1,5,10,grid,1,M4,3,2,0,-7728.89,1.04467e+08
B10_grid1,5,10,grid,1,M5,3,2,1,-7728.32,1.04467e+08
B10_grid1,5,10,grid,1,N6,4,3,0,-4346.73,1.04471e+08
B10_grid1,5,10,grid,1,N7,4,3,1,-4346.61,1.04471e+08
B10_grid1,5,10,grid,1,O8,5,4,0,-2781.8,1.04472e+08
B10_grid1,5,10,grid,1,O9,5,4,1,-2781.76,1.04472e+08
B10_grid1,5,10,grid,1,P10,6,5,0,-1931.78,1.04473e+08
B10_grid1,5,10,grid,1,P11,6,5,1,-1931.76,1.04473e+08
B10_grid1,5,10,grid,1,Q12,7,6,0,-1419.26,1.04473e+08
B10_grid1,5,10,grid,1,Q13,7,6,1,-1419.25,1.04473e+08
B10_grid1,5,10,grid,1,R14,8,7,0,-1086.62,1.04474e+08
B10_grid1,5,10,grid,1,R15,8,7,1,-1086.61,1.04474e+08
B10_grid2,5,10,grid,2,K1,1,0,1,-69623.8,1.04405e+08
B10_grid2,5,10,grid,2,L2,2,1,0,-17406,1.04457e+08
B10_grid2,5,10,grid,2,L3,2,1,1,-17400.2,1.04457e+08
B10_grid2,5,10,grid,2,M4,3,2,0,-7728.89,1.04467e+08
B10_grid2,5,10,grid,2,M5,3,2,1,-7728.32,1.04467e+08
B10_grid2,5,10,grid,2,N6,4,3,0,-4346.73,1.04471e+08
B10_grid2,5,10,grid,2,N7,4,3,1,-4346.61,1.04471e+08
B10_grid2,5,10,grid,2,O8,5,4,0,-2781.8,1.04472e+08
B10_grid2,5,10,grid,2,O9,5,4,1,-2781.76,1.04472e+08
B10_grid2,5,10,grid,2,P10,6,5,0,-1931.78,1.04473e+08
B10_grid2,5,10,grid,2,P11,6,5,1,-1931.76,1.04473e+08
B10_grid2,5,10,grid,2,Q12,7,6,0,-1419.26,1.04473e+08
B10_grid2,5,10,grid,2,Q13,7,6,1,-1419.25,1.04473e+08
B10_grid2,5,10,grid,2,R14,8,7,0,-1086.62,1.04474e+08
B10_grid2,5,10,grid,2,R15,8,7,1,-1086.61,1.04474e+08
B11_rminus,5,11,rminus,0,K1,1,0,1,-69701.8,1.04511e+08
B11_rminus,5,11,rminus,0,L2,2,1,0,-17423.6,1.04563e+08
B11_rminus,5,11,rminus,0,L3,2,1,1,-17417.8,1.04563e+08
B11_rminus,5,11,rminus,0,M4,3,2,0,-7736.73,1.04573e+08
B11_rminus,5,11,rminus,0,M5,3,2,1,-7736.16,1.04573e+08
B11_rminus,5,11,rminus,0,N6,4,3,0,-4351.14,1.04577e+08
B11_rminus,5,11,rminus,0,N7,4,3,1,-4351.02,1.04577e+08
B11_rminus,5,11,rminus,0,O8,5,4,0,-2784.62,1.04578e+08
B11_rminus,5,11,rminus,0,O9,5,4,1,-2784.58,1.04578e+08
B11_rminus,5,11,rminus,0,P10,6,5,0,-1933.74,1.04579e+08
B11_rminus,5,11,rminus,0,P11,6,5,1,-1933.72,1.04579e+08
B11_rminus,5,11,rminus,0,Q12,7,6,0,-1420.7,1.04579e+08
B11_rminus,5,11,rminus,0,Q13,7,6,1,-1420.69,1.04579e+08
B11_rminus,5,11,rminus,0,R14,8,7,0,-1087.72,1.0458e+08
B11_rminus,5,11,rminus,0,R15,8,7,1,-1087.72,1.0458e+08
B11_grid0,5,11,grid,0,K1,1,0,1,-69697.4,1.04511e+08
B11_grid0,5,11,grid,0,L2,2,1,0,-17423.6,1.04563e+08
B11_grid0,5,11,grid,0,L3,2,1,1,-17417.8,1.04563e+08
B11_grid0,5,11,grid,0,M4,3,2,0,-7736.73,1.04573e+08
B11_grid0,5,11,grid,0,M5,3,2,1,-7736.16,1.04573e+08
B11_grid0,5,11,grid,0,N6,4,3,0,-4351.14,1.04577e+08
B11_grid0,5,11,grid,0,N7,4,3,1,-4351.02,1.04577e+08
B11_grid0,5,11,grid,0,O8,5,4,0,-2784.62,1.04578e+08
B11_grid0,5,11,grid,0,O9,5,4,1,-2784.58,1.04578e+08
B11_grid0,5,11,grid,0,P10,6,5,0,-1933.74,1.04579e+08
B11_grid0,5,11,grid,0,P11,6,5,1,-1933.72,1.04579e+08
B11_grid0,5,11,grid,0,Q12,7,6,0,-1420.7,1.04579e+08
B11_grid0,5,11,grid,0,Q13,7,6,1,-1420.69,1.04579e+08
B11_grid0,5,11,grid,0,R14,8,7,0,-1087.72,1.0458e+08
B11_grid0,5,11,grid,0,R15,8,7,1,-1087.72,1.0458e+08
B11_grid1,5,11,grid,1,K1,1,0,1,-69697.5,1.04511e+08
B11_grid1,5,11,grid,1,L2,2,1,0,-17423.7,1.04563e+08
B11_grid1,5,11,grid,1,L3,2,1,1,-17417.8,1.04563e+08
B11_grid1,5,11,grid,1,M4,3,2,0,-7736.73,1.04573e+08
B11_grid1,5,11,grid,1,M5,3,2,1,-7736.16,1.04573e+08
B11_grid1,5,11,grid,1,N6,4,3,0,-4351.14,1.04577e+08
B11_grid1,5,11,grid,1,N7,4,3,1,-4351.02,1.04577e+08
