run,Z,A,setting,line,delta_e_eV,w12_per_s
Cs133_g0u0250,55,133,g0u0250,L3-M5,1184268.823127,121380761797519024.000000
Cs133_g0u0250,55,133,g0u0250,M4-N6,425342.987701,25034450437055132.000000
Cs133_g0u0250,55,133,g0u0250,M5-N6,416604.597942,1732526016475133.750000
Cs133_g0u0250,55,133,g0u0250,M5-N7,418427.972046,26287099624648420.000000
Cs133_g0u0250,55,133,g0u0250,N6-O8,194085.491296,7875855792967878.000000
Cs133_g0u0250,55,133,g0u0250,N7-O8,192262.117192,286708850588621.875000
Cs133_g0u0250,55,133,g0u0250,N7-O9,192817.590820,8096580648818943.000000
Cs133_g0u0250,55,133,g0u0250,O8-P10,104814.396970,3069567796177936.500000
Cs133_g0u0250,55,133,g0u0250,O9-P10,104258.923341,69002008657265.468750
Cs133_g0u0250,55,133,g0u0250,O9-P11,104472.231981,3125030089856722.000000
Cs133_g0u0250,55,133,g0u0250,P10-Q12,63008.909877,1387912728382026.500000
Cs133_g0u0250,55,133,g0u0250,P11-Q12,62795.601237,21190338172421.738281
Cs133_g0u0250,55,133,g0u0250,P11-Q13,62891.272427,1405477854931941.000000
Cs133_g0u0250,55,133,g0u0250,Q12-R14,40822.383704,699437091113376.750000
Cs133_g0u0250,55,133,g0u0250,Q13-R14,40726.712515,7727966733595.255859
Cs133_g0u0250,55,133,g0u0250,Q13-R15,40774.690119,705993072403057.500000
Cs133_g0u0300,55,133,g0u0300,K1-L2,3840448.673547,672670162555617920.000000
Cs133_g0u0300,55,133,g0u0300,K1-L3,3902558.029476,693727569940389888.000000
Cs133_g0u0300,55,133,g0u0300,L2-M4,1237640.140967,106657129543339040.000000
Cs133_g0u0300,55,133,g0u0300,L3-M4,1175530.785038,19949143982861696.000000
Cs133_g0u0300,55,133,g0u0300,L3-M5,1184269.177230,121380801828535248.000000
Cs133_g0u0300,55,133,g0u0300,M4-N6,425343.024733,25034454038371796.000000
Cs133_g0u0300,55,133,g0u0300,M5-N6,416604.632541,1732526148442113.250000
Cs133_g0u0300,55,133,g0u0300,M5-N7,418428.006937,26287103442803788.000000
Cs133_g0u0300,55,133,g0u0300,N6-O8,194085.506306,7875856942460208.000000
Cs133_g0u0300,55,133,g0u0300,N7-O8,192262.131910,286708892467326.375000
Cs133_g0u0300,55,133,g0u0300,N7-O9,192817.605621,8096581832941742.000000
Cs133_g0u0300,55,133,g0u0300,O8-P10,104814.404370,3069567996815720.000000
Cs133_g0u0300,55,133,g0u0300,O9-P10,104258.930658,69002022552538.492188
Cs133_g0u0300,55,133,g0u0300,O9-P11,104472.239327,3125030505798482.500000
Cs133_g0u0300,55,133,g0u0300,P10-Q12,63008.913788,1387912806193591.750000
Cs133_g0u0300,55,133,g0u0300,P11-Q12,62795.605120,21190339349786.289062
Cs133_g0u0300,55,133,g0u0300,P11-Q13,62891.276320,1405478092128872.750000
Cs133_g0u0300,55,133,g0u0300,Q12-R14,40822.385838,699437184081666.625000
Cs133_g0u0300,55,133,g0u0300,Q13-R14,40726.714638,7727967086311.531250
Cs133_g0u0300,55,133,g0u0300,Q13-R15,40774.692246,705993166268238.125000
Cs133_g0u0350,55,133,g0u0350,K1-L2,3840452.394350,672671088230390016.000000
Cs133_g0u0350,55,133,g0u0350,K1-L3,3902561.830291,693728556272238336.000000
Cs133_g0u0350,55,133,g0u0350,L2-M4,1237640.438157,106657160706065488.000000
Cs133_g0u0350,55,133,g0u0350,L3-M4,1175531.002216,19949148516735464.000000
Cs133_g0u0350,55,133,g0u0350,L3-M5,1184269.395953,121380828658583728.000000
Cs133_g0u0350,55,133,g0u0350,M4-N6,425343.048910,25034456972030140.000000
Cs133_g0u0350,55,133,g0u0350,M5-N6,416604.655173,1732526353869001.250000
Cs133_g0u0350,55,133,g0u0350,M5-N7,418428.029761,26287106553318896.000000
Cs133_g0u0350,55,133,g0u0350,N6-O8,194085.516144,7875857893756127.000000
Cs133_g0u0350,55,133,g0u0350,N7-O8,192262.141556,286708927250446.812500
Cs133_g0u0350,55,133,g0u0350,N7-O9,192817.615322,8096582813325399.000000
Cs133_g0u0350,55,133,g0u0350,O8-P10,104814.409220,3069568335910144.000000
Cs133_g0u0350,55,133,g0u0350,O9-P10,104258.935454,69002025473452.695312
Cs133_g0u0350,55,133,g0u0350,O9-P11,104472.244142,3125030639625988.500000
Cs133_g0u0350,55,133,g0u0350,P10-Q12,63008.916352,1387913013483535.000000
Cs133_g0u0350,55,133,g0u0350,P11-Q12,62795.607664,21190340121494.648438
Cs133_g0u0350,55,133,g0u0350,P11-Q13,62891.278872,1405478143750464.250000
Cs133_g0u0350,55,133,g0u0350,Q12-R14,40822.387237,699437205154117.250000
Cs133_g0u0350,55,133,g0u0350,Q13-R14,40726.716029,7727967993331.266602
Cs133_g0u0350,55,133,g0u0350,Q13-R15,40774.693641,705993187527291.250000
Cs133_g0u0400,55,133,g0u0400,K1-L2,3840454.809037,672671754696712064.000000
Cs133_g0u0400,55,133,g0u0400,K1-L3,3902564.297072,693729059960529664.000000
Cs133_g0u0400,55,133,g0u0400,L2-M4,1237640.634221,106657181724251568.000000
Cs133_g0u0400,55,133,g0u0400,L3-M4,1175531.146187,19949152873801868.000000
Cs133_g0u0400,55,133,g0u0400,L3-M5,1184269.540972,121380843022768496.000000
Cs133_g0u0400,55,133,g0u0400,M4-N6,425343.065708,25034459520577172.000000
Cs133_g0u0400,55,133,g0u0400,M5-N6,416604.670922,1732526533099955.750000
Cs133_g0u0400,55,133,g0u0400,M5-N7,418428.045644,26287109255894940.000000
Cs133_g0u0400,55,133,g0u0400,N6-O8,194085.523001,7875858156507615.000000
Cs133_g0u0400,55,133,g0u0400,N7-O8,192262.148279,286708936657091.437500
Cs133_g0u0400,55,133,g0u0400,N7-O9,192817.622083,8096583676300432.000000
Cs133_g0u0400,55,133,g0u0400,O8-P10,104814.412601,3069568635161305.000000
Cs133_g0u0400,55,133,g0u0400,O9-P10,104258.938797,69002032228765.546875
Cs133_g0u0400,55,133,g0u0400,O9-P11,104472.247498,3125030732905223.000000
Cs133_g0u0400,55,133,g0u0400,P10-Q12,63008.918138,1387913049033354.500000
Cs133_g0u0400,55,133,g0u0400,P11-Q12,62795.609438,21190343064166.410156
Cs133_g0u0400,55,133,g0u0400,P11-Q13,62891.280651,1405478338169797.500000
Cs133_g0u0400,55,133,g0u0400,Q12-R14,40822.388212,699437280662328.750000
Cs133_g0u0400,55,133,g0u0400,Q13-R14,40726.716999,7727968154484.781250
Cs133_g0u0400,55,133,g0u0400,Q13-R15,40774.694613,705993202346522.750000
Cs133_g0u0450,55,133,g0u0450,K1-L2,3840456.465575,672672043851174400.000000
Cs133_g0u0450,55,133,g0u0450,K1-L3,3902565.989446,693729500435332992.000000
Cs133_g0u0450,55,133,g0u0450,L2-M4,1237640.770676,106657192736236832.000000
Cs133_g0u0450,55,133,g0u0450,L3-M4,1175531.246805,19949153228010148.000000
Cs133_g0u0450,55,133,g0u0450,L3-M5,1184269.642339,121380856627808192.000000
Cs133_g0u0450,55,133,g0u0450,M4-N6,425343.077932,25034460169094180.000000
Cs133_g0u0450,55,133,g0u0450,M5-N6,416604.682398,1732526577135248.000000
Cs133_g0u0450,55,133,g0u0450,M5-N7,418428.057217,26287109941609640.000000
Cs133_g0u0450,55,133,g0u0450,N6-O8,194085.528004,7875858348233416.000000
Cs133_g0u0450,55,133,g0u0450,N7-O8,192262.153186,286708943520971.187500
Cs133_g0u0450,55,133,g0u0450,N7-O9,192817.627017,8096583873388626.000000
Cs133_g0u0450,55,133,g0u0450,O8-P10,104814.415068,3069568702046749.500000
Cs133_g0u0450,55,133,g0u0450,O9-P10,104258.941236,69002033714403.742188
Cs133_g0u0450,55,133,g0u0450,O9-P11,104472.249947,3125031012728233.000000
Cs133_g0u0450,55,133,g0u0450,P10-Q12,63008.919442,1387913074973654.000000
Cs133_g0u0450,55,133,g0u0450,P11-Q12,62795.610732,21190343456667.921875
Cs133_g0u0450,55,133,g0u0450,P11-Q13,62891.281949,1405478364427152.250000
Cs133_g0u0450,55,133,g0u0450,Q12-R14,40822.388923,699437291381018.750000
Cs133_g0u0450,55,133,g0u0450,Q13-R14,40726.717707,7727968272085.189453
Cs133_g0u0450,55,133,g0u0450,Q13-R15,40774.695322,705993213160144.250000
Cs133_g0u0500,55,133,g0u0500,K1-L2,3840457.651706,672672376442929152.000000
Cs133_g0u0500,55,133,g0u0500,K1-L3,3902567.201299,693729826559585152.000000
Cs133_g0u0500,55,133,g0u0500,L2-M4,1237640.869653,106657203478707712.000000
Cs133_g0u0500,55,133,g0u0500,L3-M4,1175531.320060,19949155446544524.000000
Cs133_g0u0500,55,133,g0u0500,L3-M5,1184269.716148,121380869714123472.000000
Cs133_g0u0500,55,133,g0u0500,M4-N6,425343.087152,25034462320012256.000000
Cs133_g0u0500,55,133,g0u0500,M5-N6,416604.691063,1732526610434883.250000
Cs133_g0u0500,55,133,g0u0500,M5-N7,418428.065956,26287110460145736.000000
Cs133_g0u0500,55,133,g0u0500,N6-O8,194085.531787,7875859067514742.000000
Cs133_g0u0500,55,133,g0u0500,N7-O8,192262.156895,286708948710295.937500
Cs133_g0u0500,55,133,g0u0500,N7-O9,192817.630747,8096584022391533.000000
Cs133_g0u0500,55,133,g0u0500,O8-P10,104814.416933,3069568752613087.500000
Cs133_g0u0500,55,133,g0u0500,O9-P10,104258.943081,69002034837568.820312
Cs133_g0u0500,55,133,g0u0500,O9-P11,104472.251798,3125031064188613.500000
Cs133_g0u0500,55,133,g0u0500,P10-Q12,63008.920428,1387913094586202.500000
Cs133_g0u0500,55,133,g0u0500,P11-Q12,62795.611710,21190343753424.734375
Cs133_g0u0500,55,133,g0u0500,P11-Q13,62891.282930,1405478384278151.000000
Cs133_g0u0500,55,133,g0u0500,Q12-R14,40822.389461,699437299485088.250000
Cs133_g0u0500,55,133,g0u0500,Q13-R14,40726.718242,7727968360998.397461
Cs133_g0u0500,55,133,g0u0500,Q13-R15,40774.695858,705993221335708.750000
Cs133_g0u0550,55,133,g0u0550,K1-L2,3840458.530414,672672605409653248.000000
Cs133_g0u0550,55,133,g0u0550,K1-L3,3902568.099106,693730051871103616.000000
Cs133_g0u0550,55,133,g0u0550,L2-M4,1237640.943849,106657214019168784.000000
Cs133_g0u0550,55,133,g0u0550,L3-M4,1175531.375158,19949157608680840.000000
Cs133_g0u0550,55,133,g0u0550,L3-M5,1184269.771670,121380871131270944.000000
Cs133_g0u0550,55,133,g0u0550,M4-N6,425343.094308,25034462701681996.000000
Cs133_g0u0550,55,133,g0u0550,M5-N6,416604.697795,1732526755237039.500000
Cs133_g0u0550,55,133,g0u0550,M5-N7,418428.072745,26287112626581940.000000
Cs133_g0u0550,55,133,g0u0550,N6-O8,194085.534728,7875859180236217.000000
Cs133_g0u0550,55,133,g0u0550,N7-O8,192262.159779,286708952745763.562500
Cs133_g0u0550,55,133,g0u0550,N7-O9,192817.633648,8096584138264818.000000
Cs133_g0u0550,55,133,g0u0550,O8-P10,104814.418383,3069568791937426.000000
Cs133_g0u0550,55,133,g0u0550,O9-P10,104258.944515,69002040430412.343750
Cs133_g0u0550,55,133,g0u0550,O9-P11,104472.253238,3125031104208504.500000
Cs133_g0u0550,55,133,g0u0550,P10-Q12,63008.921194,1387913109838106.750000
Cs133_g0u0550,55,133,g0u0550,P11-Q12,62795.612471,21190343984201.710938
Cs133_g0u0550,55,133,g0u0550,P11-Q13,62891.283694,1405478399849635.250000
Cs133_g0u0550,55,133,g0u0550,Q12-R14,40822.389880,699437305786668.000000
Cs133_g0u0550,55,133,g0u0550,Q13-R14,40726.718657,7727968430316.914062
Cs133_g0u0550,55,133,g0u0550,Q13-R15,40774.696274,705993227699538.125000
Cs133_g0u0600,55,133,g0u0600,K1-L2,3840459.199676,672672818054343424.000000
Cs133_g0u0600,55,133,g0u0600,K1-L3,3902568.782944,693730259448447104.000000
Cs133_g0u0600,55,133,g0u0600,L2-M4,1237641.000982,106657214765501856.000000
Cs133_g0u0600,55,133,g0u0600,L3-M4,1175531.417714,19949157785853784.000000
Cs133_g0u0600,55,133,g0u0600,L3-M5,1184269.814559,121380872278809680.000000
Cs133_g0u0600,55,133,g0u0600,M4-N6,425343.099993,25034463005546172.000000
Cs133_g0u0600,55,133,g0u0600,M5-N6,416604.703147,1732526775853923.500000
Cs133_g0u0600,55,133,g0u0600,M5-N7,418428.078142,26287112947619564.000000
Cs133_g0u0600,55,133,g0u0600,N6-O8,194085.537069,7875859269942845.000000
Cs133_g0u0600,55,133,g0u0600,N7-O8,192262.162074,286708955957298.312500
Cs133_g0u0600,55,133,g0u0600,N7-O9,192817.635956,8096584823356020.000000
Cs133_g0u0600,55,133,g0u0600,O8-P10,104814.419538,3069569030823477.500000
Cs133_g0u0600,55,133,g0u0600,O9-P10,104258.945656,69002041125527.078125
Cs133_g0u0600,55,133,g0u0600,O9-P11,104472.254383,3125031136055139.000000
Cs133_g0u0600,55,133,g0u0600,P10-Q12,63008.921804,1387913121975963.750000
Cs133_g0u0600,55,133,g0u0600,P11-Q12,62795.613077,21190344167857.492188
Cs133_g0u0600,55,133,g0u0600,P11-Q13,62891.284300,1405478412002104.250000
Cs133_g0u0600,55,133,g0u0600,Q12-R14,40822.390212,699437310802929.125000
Cs133_g0u0600,55,133,g0u0600,Q13-R14,40726.718989,7727969160998.140625
Cs133_g0u0600,55,133,g0u0600,Q13-R15,40774.696607,705993232753933.750000
Cs133_g0u0700,55,133,g0u0700,K1-L2,3840460.135796,672673052295778816.000000
Cs133_g0u0700,55,133,g0u0700,K1-L3,3902569.739506,693730490554748928.000000
Cs133_g0u0700,55,133,g0u0700,L2-M4,1237641.082059,106657225563793968.000000
Cs133_g0u0700,55,133,g0u0700,L3-M4,1175531.478348,19949159997573332.000000
Cs133_g0u0700,55,133,g0u0700,L3-M5,1184269.875677,121380885314002288.000000
Cs133_g0u0700,55,133,g0u0700,M4-N6,425343.108389,25034463455499312.000000
Cs133_g0u0700,55,133,g0u0700,M5-N6,416604.711060,1732526806374514.500000
Cs133_g0u0700,55,133,g0u0700,M5-N7,418428.086122,26287113422875280.000000
Cs133_g0u0700,55,133,g0u0700,N6-O8,194085.540534,7875859402712600.000000
Cs133_g0u0700,55,133,g0u0700,N7-O8,192262.165472,286708960710508.750000
Cs133_g0u0700,55,133,g0u0700,N7-O9,192817.639372,8096584959837968.000000
Cs133_g0u0700,55,133,g0u0700,O8-P10,104814.421246,3069569077140492.500000
Cs133_g0u0700,55,133,g0u0700,O9-P10,104258.947345,69002042154309.320312
Cs133_g0u0700,55,133,g0u0700,O9-P11,104472.256079,3125031183192873.000000
Cs133_g0u0700,55,133,g0u0700,P10-Q12,63008.922707,1387913296229404.750000
Cs133_g0u0700,55,133,g0u0700,P11-Q12,62795.613973,21190344439693.453125
Cs133_g0u0700,55,133,g0u0700,P11-Q13,62891.285199,1405478430185540.750000
Cs133_g0u0700,55,133,g0u0700,Q12-R14,40822.390705,699437379046023.000000
Cs133_g0u0700,55,133,g0u0700,Q13-R14,40726.719479,7727969242442.086914
Cs133_g0u0700,55,133,g0u0700,Q13-R15,40774.697099,705993240243407.625000
Cs133_g0u0800,55,133,g0u0800,K1-L2,3840460.745241,672673181048787840.000000
Cs133_g0u0800,55,133,g0u0800,K1-L3,3902570.362306,693730618795794176.000000
Cs133_g0u0800,55,133,g0u0800,L2-M4,1237641.135817,106657236054465200.000000
Cs133_g0u0800,55,133,g0u0800,L3-M4,1175531.518751,19949160189270256.000000
Cs133_g0u0800,55,133,g0u0800,L3-M5,1184269.916410,121380886552051712.000000
Cs133_g0u0800,55,133,g0u0800,M4-N6,425343.114229,25034465429832964.000000
Cs133_g0u0800,55,133,g0u0800,M5-N6,416604.716570,1732526827664729.250000
Cs133_g0u0800,55,133,g0u0800,M5-N7,418428.091680,26287113754393596.000000
Cs133_g0u0800,55,133,g0u0800,N6-O8,194085.542950,7875859495302936.000000
Cs133_g0u0800,55,133,g0u0800,N7-O8,192262.167841,286708985312820.562500
Cs133_g0u0800,55,133,g0u0800,N7-O9,192817.641755,8096585055014399.000000
Cs133_g0u0800,55,133,g0u0800,O8-P10,104814.422437,3069569109441010.500000
Cs133_g0u0800,55,133,g0u0800,O9-P10,104258.948523,69002042871753.835938
Cs133_g0u0800,55,133,g0u0800,O9-P11,104472.257262,3125031427819827.000000
Cs133_g0u0800,55,133,g0u0800,P10-Q12,63008.923337,1387913308757102.500000
Cs133_g0u0800,55,133,g0u0800,P11-Q12,62795.614598,21190344629248.312500
Cs133_g0u0800,55,133,g0u0800,P11-Q13,62891.285826,1405478442865776.250000
Cs133_g0u0800,55,133,g0u0800,Q12-R14,40822.391049,699437384222931.250000
Cs133_g0u0800,55,133,g0u0800,Q13-R14,40726.719821,7727969299239.582031
Cs133_g0u0800,55,133,g0u0800,Q13-R15,40774.697441,705993245466215.375000
Cs133_g0u0900,55,133,g0u0900,K1-L2,3840461.164360,672673294723706240.000000
Cs133_g0u0900,55,133,g0u0900,K1-L3,3902570.790638,693730730634954880.000000
Cs133_g0u0900,55,133,g0u0900,L2-M4,1237641.173402,106657236701016416.000000
Cs133_g0u0900,55,133,g0u0900,L3-M4,1175531.547124,19949160332007464.000000
Cs133_g0u0900,55,133,g0u0900,L3-M5,1184269.945018,121380898773759408.000000
Cs133_g0u0900,55,133,g0u0900,M4-N6,425343.118483,25034465659136380.000000
Cs133_g0u0900,55,133,g0u0900,M5-N6,416604.720589,1732526843209656.500000
Cs133_g0u0900,55,133,g0u0900,M5-N7,418428.095732,26287113996444196.000000
Cs133_g0u0900,55,133,g0u0900,N6-O8,194085.544714,7875859562890564.000000
Cs133_g0u0900,55,133,g0u0900,N7-O8,192262.169570,286708987732475.562500
Cs133_g0u0900,55,133,g0u0900,N7-O9,192817.643494,8096585124492514.000000
Cs133_g0u0900,55,133,g0u0900,O8-P10,104814.423307,3069569133020442.500000
Cs133_g0u0900,55,133,g0u0900,O9-P10,104258.949383,69002043395495.242188
Cs133_g0u0900,55,133,g0u0900,O9-P11,104472.258125,3125031451816651.500000
Cs133_g0u0900,55,133,g0u0900,P10-Q12,63008.923797,1387913317903522.000000
Cs133_g0u0900,55,133,g0u0900,P11-Q12,62795.615055,21190344767643.617188
Cs133_g0u0900,55,133,g0u0900,P11-Q13,62891.286284,1405478452122760.750000
Cs133_g0u0900,55,133,g0u0900,Q12-R14,40822.391300,699437388001677.875000
Cs133_g0u0900,55,133,g0u0900,Q13-R14,40726.720071,7727969340697.357422
Cs133_g0u0900,55,133,g0u0900,Q13-R15,40774.697691,705993310708448.750000
Cs133_g0u1000,55,133,g0u1000,K1-L2,3840461.465085,672673398966649728.000000
Cs133_g0u1000,55,133,g0u1000,K1-L3,3902571.097992,693730757309790848.000000
Cs133_g0u1000,55,133,g0u1000,L2-M4,1237641.200780,106657237206046032.000000
Cs133_g0u1000,55,133,g0u1000,L3-M4,1175531.567872,19949162385313240.000000
Cs133_g0u1000,55,133,g0u1000,L3-M5,1184269.965943,121380899480805120.000000
Cs133_g0u1000,55,133,g0u1000,M4-N6,425343.121695,25034465832613796.000000
Cs133_g0u1000,55,133,g0u1000,M5-N6,416604.723625,1732526973868060.000000
Cs133_g0u1000,55,133,g0u1000,M5-N7,418428.098794,26287115942630916.000000
Cs133_g0u1000,55,133,g0u1000,N6-O8,194085.546047,7875859614003429.000000
Cs133_g0u1000,55,133,g0u1000,N7-O8,192262.170878,286708989562326.125000
Cs133_g0u1000,55,133,g0u1000,N7-O9,192817.644809,8096585177036114.000000
Cs133_g0u1000,55,133,g0u1000,O8-P10,104814.423965,3069569150852190.000000
Cs133_g0u1000,55,133,g0u1000,O9-P10,104258.950033,69002043791568.234375
Cs133_g0u1000,55,133,g0u1000,O9-P11,104472.258778,3125031469962466.500000
Cs133_g0u1000,55,133,g0u1000,P10-Q12,63008.924144,1387913324818970.250000
Cs133_g0u1000,55,133,g0u1000,P11-Q12,62795.615400,21190344872279.621094
Cs133_g0u1000,55,133,g0u1000,P11-Q13,62891.286630,1405478459124407.250000
Cs133_g0u1000,55,133,g0u1000,Q12-R14,40822.391489,699437390859849.250000
Cs133_g0u1000,55,133,g0u1000,Q13-R14,40726.720259,7727969372057.480469
Cs133_g0u1000,55,133,g0u1000,Q13-R15,40774.697880,705993313592447.625000
Cs133_g0u1100,55,133,g0u1100,K1-L2,3840461.689717,672673497155349888.000000
Cs133_g0u1100,55,133,g0u1100,K1-L3,3902571.327596,693730852294084864.000000
Cs133_g0u1100,55,133,g0u1100,L2-M4,1237641.221544,106657237607408080.000000
Cs133_g0u1100,55,133,g0u1100,L3-M4,1175531.583666,19949162471558464.000000
Cs133_g0u1100,55,133,g0u1100,L3-M5,1184269.981872,121380900036292448.000000
Cs133_g0u1100,55,133,g0u1100,M4-N6,425343.124191,25034465967589464.000000
Cs133_g0u1100,55,133,g0u1100,M5-N6,416604.725985,1732526983015146.750000
Cs133_g0u1100,55,133,g0u1100,M5-N7,418428.101175,26287116085065064.000000
Cs133_g0u1100,55,133,g0u1100,N6-O8,194085.547085,7875859653764839.000000
Cs133_g0u1100,55,133,g0u1100,N7-O8,192262.171895,286708990985796.812500
Cs133_g0u1100,55,133,g0u1100,N7-O9,192817.645832,8096585217908598.000000
Cs133_g0u1100,55,133,g0u1100,O8-P10,104814.424476,3069569164722943.000000
Cs133_g0u1100,55,133,g0u1100,O9-P10,104258.950539,69002048819048.078125
Cs133_g0u1100,55,133,g0u1100,O9-P11,104472.259286,3125031484078627.500000
Cs133_g0u1100,55,133,g0u1100,P10-Q12,63008.924415,1387913330199854.750000
Cs133_g0u1100,55,133,g0u1100,P11-Q12,62795.615668,21190347358468.343750
Cs133_g0u1100,55,133,g0u1100,P11-Q13,62891.286899,1405478464569586.000000
Cs133_g0u1100,55,133,g0u1100,Q12-R14,40822.391637,699437393083058.375000
Cs133_g0u1100,55,133,g0u1100,Q13-R14,40726.720406,7727969396448.429688
Cs133_g0u1100,55,133,g0u1100,Q13-R15,40774.698027,705993315835003.750000
Cs133_g0u1200,55,133,g0u1200,K1-L2,3840461.875694,672673512810953728.000000
Cs133_g0u1200,55,133,g0u1200,K1-L3,3902571.517753,693730869368970752.000000
Cs133_g0u1200,55,133,g0u1200,L2-M4,1237641.239162,106657247553088496.000000
Cs133_g0u1200,55,133,g0u1200,L3-M4,1175531.597103,19949162538413680.000000
Cs133_g0u1200,55,133,g0u1200,L3-M5,1184269.995421,121380900467543040.000000
Cs133_g0u1200,55,133,g0u1200,M4-N6,425343.126187,25034466074913508.000000
Cs133_g0u1200,55,133,g0u1200,M5-N6,416604.727869,1732526990291754.750000
Cs133_g0u1200,55,133,g0u1200,M5-N7,418428.103075,26287116198369984.000000
Cs133_g0u1200,55,133,g0u1200,N6-O8,194085.547911,7875859685411030.000000
Cs133_g0u1200,55,133,g0u1200,N7-O8,192262.172705,286708992118742.687500
Cs133_g0u1200,55,133,g0u1200,N7-O9,192817.646647,8096585250439785.000000
Cs133_g0u1200,55,133,g0u1200,O8-P10,104814.424883,3069569175763605.500000
Cs133_g0u1200,55,133,g0u1200,O9-P10,104258.950942,69002049064279.210938
Cs133_g0u1200,55,133,g0u1200,O9-P11,104472.259690,3125031495314664.000000
Cs133_g0u1200,55,133,g0u1200,P10-Q12,63008.924630,1387913334482617.000000
Cs133_g0u1200,55,133,g0u1200,P11-Q12,62795.615882,21190347423270.691406
Cs133_g0u1200,55,133,g0u1200,P11-Q13,62891.287113,1405478468903837.000000
Cs133_g0u1200,55,133,g0u1200,Q12-R14,40822.391754,699437394852267.125000
Cs133_g0u1200,55,133,g0u1200,Q13-R14,40726.720523,7727969415858.254883
Cs133_g0u1200,55,133,g0u1200,Q13-R15,40774.698145,705993317620644.000000
Cs133_g0u1300,55,133,g0u1300,K1-L2,3840461.578456,672673395185680512.000000
Cs133_g0u1300,55,133,g0u1300,K1-L3,3902571.211750,693730828021779328.000000
Cs133_g0u1300,55,133,g0u1300,L2-M4,1237641.200251,106657238842674768.000000
Cs133_g0u1300,55,133,g0u1300,L3-M4,1175531.566958,19949162677840072.000000
Cs133_g0u1300,55,133,g0u1300,L3-M5,1184269.965191,121380901334723424.000000
