run,Z,A,kind,state,n,l,s,binding_eV,total_eV
Zr94_rsig,40,94,rsig,Q12,7,6,0,-91838.3,1.05439e+08
Zr94_rsig,40,94,rsig,Q13,7,6,1,-91811.6,1.05439e+08
Zr94_rsig,40,94,rsig,R14,8,7,0,-70291.1,1.05461e+08
Zr94_rsig,40,94,rsig,R15,8,7,1,-70277.7,1.05461e+08
Zr96_base,40,96,base,K1,1,0,1,-3.64972e+06,1.01884e+08
Zr96_base,40,96,base,L2,2,1,0,-1.15344e+06,1.0438e+08
Zr96_base,40,96,base,L3,2,1,1,-1.13248e+06,1.04401e+08
Zr96_base,40,96,base,M4,3,2,0,-504546,1.05029e+08
Zr96_base,40,96,base,M5,3,2,1,-502123,1.05031e+08
Zr96_base,40,96,base,N6,4,3,0,-282314,1.05251e+08
Zr96_base,40,96,base,N7,4,3,1,-281808,1.05252e+08
Zr96_base,40,96,base,O8,5,4,0,-180298,1.05353e+08
Zr96_base,40,96,base,O9,5,4,1,-180144,1.05353e+08
Zr96_base,40,96,base,P10,6,5,0,-125076,1.05408e+08
Zr96_base,40,96,base,P11,6,5,1,-125017,1.05409e+08
Zr96_base,40,96,base,Q12,7,6,0,-91840.6,1.05442e+08
Zr96_base,40,96,base,Q13,7,6,1,-91813.9,1.05442e+08
Zr96_base,40,96,base,R14,8,7,0,-70292.8,1.05463e+08
Zr96_base,40,96,base,R15,8,7,1,-70279.4,1.05463e+08
Zr96_rsig,40,96,rsig,K1,1,0,1,-3.64936e+06,1.01884e+08
Zr96_rsig,40,96,rsig,L2,2,1,0,-1.15344e+06,1.0438e+08
Zr96_rsig,40,96,rsig,L3,2,1,1,-1.13248e+06,1.04401e+08
Zr96_rsig,40,96,rsig,M4,3,2,0,-504546,1.05029e+08
Zr96_rsig,40,96,rsig,M5,3,2,1,-502123,1.05031e+08
Zr96_rsig,40,96,rsig,N6,4,3,0,-282314,1.05251e+08
Zr96_rsig,40,96,rsig,N7,4,3,1,-281808,1.05252e+08
Zr96_rsig,40,96,rsig,O8,5,4,0,-180298,1.05353e+08
Zr96_rsig,40,96,rsig,O9,5,4,1,-180144,1.05353e+08
Zr96_rsig,40,96,rsig,P10,6,5,0,-125076,1.05408e+08
Zr96_rsig,40,96,rsig,P11,6,5,1,-125017,1.05409e+08
Zr96_rsig,40,96,rsig,Q12,7,6,0,-91840.6,1.05442e+08
Zr96_rsig,40,96,rsig,Q13,7,6,1,-91813.9,1.05442e+08
Zr96_rsig,40,96,rsig,R14,8,7,0,-70292.8,1.05463e+08
Zr96_rsig,40,96,rsig,R15,8,7,1,-70279.4,1.05463e+08
Zr97_base,40,97,base,K1,1,0,1,-3.64313e+06,1.01892e+08
Zr97_base,40,97,base,L2,2,1,0,-1.15334e+06,1.04382e+08
Zr97_base,40,97,base,L3,2,1,1,-1.13243e+06,1.04402e+08
Zr97_base,40,97,base,M4,3,2,0,-504552,1.0503e+08
Zr97_base,40,97,base,M5,3,2,1,-502130,1.05033e+08
Zr97_base,40,97,base,N6,4,3,0,-282317,1.05253e+08
Zr97_base,40,97,base,N7,4,3,1,-281812,1.05253e+08
Zr97_base,40,97,base,O8,5,4,0,-180300,1.05355e+08
Zr97_base,40,97,base,O9,5,4,1,-180146,1.05355e+08
Zr97_base,40,97,base,P10,6,5,0,-125078,1.0541e+08
Zr97_base,40,97,base,P11,6,5,1,-125018,1.0541e+08
Zr97_base,40,97,base,Q12,7,6,0,-91841.7,1.05443e+08
Zr97_base,40,97,base,Q13,7,6,1,-91815.1,1.05443e+08
Zr97_base,40,97,base,R14,8,7,0,-70293.7,1.05465e+08
Zr97_base,40,97,base,R15,8,7,1,-70280.3,1.05465e+08
Zr97_rsig,40,97,rsig,K1,1,0,1,-3.63992e+06,1.01895e+08
Zr97_rsig,40,97,rsig,L2,2,1,0,-1.15329e+06,1.04382e+08
Zr97_rsig,40,97,rsig,L3,2,1,1,-1.1324e+06,1.04402e+08
Zr97_rsig,40,97,rsig,M4,3,2,0,-504552,1.0503e+08
Zr97_rsig,40,97,rsig,M5,3,2,1,-502130,1.05033e+08
Zr97_rsig,40,97,rsig,N6,4,3,0,-282317,1.05253e+08
Zr97_rsig,40,97,rsig,N7,4,3,1,-281812,1.05253e+08
Zr97_rsig,40,97,rsig,O8,5,4,0,-180300,1.05355e+08
Zr97_rsig,40,97,rsig,O9,5,4,1,-180146,1.05355e+08
Zr97_rsig,40,97,rsig,P10,6,5,0,-125078,1.0541e+08
Zr97_rsig,40,97,rsig,P11,6,5,1,-125018,1.0541e+08
Zr97_rsig,40,97,rsig,Q12,7,6,0,-91841.7,1.05443e+08
Zr97_rsig,40,97,rsig,Q13,7,6,1,-91815.1,1.05443e+08
Zr97_rsig,40,97,rsig,R14,8,7,0,-70293.7,1.05465e+08
Zr97_rsig,40,97,rsig,R15,8,7,1,-70280.3,1.05465e+08
Zr98_base,40,98,base,K1,1,0,1,-3.63797e+06,1.01898e+08
Zr98_base,40,98,base,L2,2,1,0,-1.15327e+06,1.04383e+08
Zr98_base,40,98,base,L3,2,1,1,-1.1324e+06,1.04404e+08
Zr98_base,40,98,base,M4,3,2,0,-504558,1.05032e+08
Zr98_base,40,98,base,M5,3,2,1,-502136,1.05034e+08
Zr98_base,40,98,base,N6,4,3,0,-282321,1.05254e+08
Zr98_base,40,98,base,N7,4,3,1,-281815,1.05254e+08
Zr98_base,40,98,base,O8,5,4,0,-180303,1.05356e+08
Zr98_base,40,98,base,O9,5,4,1,-180148,1.05356e+08
Zr98_base,40,98,base,P10,6,5,0,-125079,1.05411e+08
Zr98_base,40,98,base,P11,6,5,1,-125020,1.05411e+08
Zr98_base,40,98,base,Q12,7,6,0,-91842.8,1.05444e+08
Zr98_base,40,98,base,Q13,7,6,1,-91816.2,1.05444e+08
Zr98_base,40,98,base,R14,8,7,0,-70294.5,1.05466e+08
Zr98_base,40,98,base,R15,8,7,1,-70281.1,1.05466e+08
Zr98_rsig,40,98,rsig,K1,1,0,1,-3.63411e+06,1.01902e+08
Zr98_rsig,40,98,rsig,L2,2,1,0,-1.1532e+06,1.04383e+08
Zr98_rsig,40,98,rsig,L3,2,1,1,-1.13236e+06,1.04404e+08
Zr98_rsig,40,98,rsig,M4,3,2,0,-504558,1.05032e+08
Zr98_rsig,40,98,rsig,M5,3,2,1,-502136,1.05034e+08
Zr98_rsig,40,98,rsig,N6,4,3,0,-282321,1.05254e+08
Zr98_rsig,40,98,rsig,N7,4,3,1,-281815,1.05254e+08
Zr98_rsig,40,98,rsig,O8,5,4,0,-180303,1.05356e+08
Zr98_rsig,40,98,rsig,O9,5,4,1,-180148,1.05356e+08
Zr98_rsig,40,98,rsig,P10,6,5,0,-125079,1.05411e+08
Zr98_rsig,40,98,rsig,P11,6,5,1,-125020,1.05411e+08
Zr98_rsig,40,98,rsig,Q12,7,6,0,-91842.8,1.05444e+08
Zr98_rsig,40,98,rsig,Q13,7,6,1,-91816.2,1.05444e+08
Zr98_rsig,40,98,rsig,R14,8,7,0,-70294.5,1.05466e+08
Zr98_rsig,40,98,rsig,R15,8,7,1,-70281.1,1.05466e+08
Zr99_base,40,99,base,K1,1,0,1,-3.63461e+06,1.01903e+08
Zr99_base,40,99,base,L2,2,1,0,-1.15322e+06,1.04384e+08
Zr99_base,40,99,base,L3,2,1,1,-1.13237e+06,1.04405e+08
Zr99_base,40,99,base,M4,3,2,0,-504564,1.05033e+08
Zr99_base,40,99,base,M5,3,2,1,-502141,1.05035e+08
Zr99_base,40,99,base,N6,4,3,0,-282324,1.05255e+08
Zr99_base,40,99,base,N7,4,3,1,-281818,1.05256e+08
Zr99_base,40,99,base,O8,5,4,0,-180305,1.05357e+08
Zr99_base,40,99,base,O9,5,4,1,-180150,1.05357e+08
Zr99_base,40,99,base,P10,6,5,0,-125081,1.05412e+08
Zr99_base,40,99,base,P11,6,5,1,-125021,1.05412e+08
Zr99_base,40,99,base,Q12,7,6,0,-91843.9,1.05446e+08
Zr99_base,40,99,base,Q13,7,6,1,-91817.2,1.05446e+08
Zr99_base,40,99,base,R14,8,7,0,-70295.4,1.05467e+08
Zr99_base,40,99,base,R15,8,7,1,-70282,1.05467e+08
Zr99_rsig,40,99,rsig,K1,1,0,1,-3.63035e+06,1.01907e+08
Zr99_rsig,40,99,rsig,L2,2,1,0,-1.15315e+06,1.04384e+08
Zr99_rsig,40,99,rsig,L3,2,1,1,-1.13233e+06,1.04405e+08
Zr99_rsig,40,99,rsig,M4,3,2,0,-504564,1.05033e+08
Zr99_rsig,40,99,rsig,M5,3,2,1,-502141,1.05035e+08
Zr99_rsig,40,99,rsig,N6,4,3,0,-282324,1.05255e+08
Zr99_rsig,40,99,rsig,N7,4,3,1,-281818,1.05256e+08
Zr99_rsig,40,99,rsig,O8,5,4,0,-180305,1.05357e+08
Zr99_rsig,40,99,rsig,O9,5,4,1,-180150,1.05357e+08
Zr99_rsig,40,99,rsig,P10,6,5,0,-125081,1.05412e+08
Zr99_rsig,40,99,rsig,P11,6,5,1,-125021,1.05412e+08
Zr99_rsig,40,99,rsig,Q12,7,6,0,-91843.9,1.05446e+08
Zr99_rsig,40,99,rsig,Q13,7,6,1,-91817.2,1.05446e+08
Zr99_rsig,40,99,rsig,R14,8,7,0,-70295.4,1.05467e+08
Zr99_rsig,40,99,rsig,R15,8,7,1,-70282,1.05467e+08
Zr100_base,40,100,base,K1,1,0,1,-3.61741e+06,1.01921e+08
Zr100_base,40,100,base,L2,2,1,0,-1.15293e+06,1.04386e+08
Zr100_base,40,100,base,L3,2,1,1,-1.13221e+06,1.04406e+08
Zr100_base,40,100,base,M4,3,2,0,-504570,1.05034e+08
Zr100_base,40,100,base,M5,3,2,1,-502147,1.05036e+08
Zr100_base,40,100,base,N6,4,3,0,-282327,1.05256e+08
Zr100_base,40,100,base,N7,4,3,1,-281822,1.05257e+08
Zr100_base,40,100,base,O8,5,4,0,-180307,1.05358e+08
Zr100_base,40,100,base,O9,5,4,1,-180152,1.05358e+08
Zr100_base,40,100,base,P10,6,5,0,-125082,1.05413e+08
Zr100_base,40,100,base,P11,6,5,1,-125023,1.05414e+08
Zr100_base,40,100,base,Q12,7,6,0,-91845,1.05447e+08
Zr100_base,40,100,base,Q13,7,6,1,-91818.3,1.05447e+08
Zr100_base,40,100,base,R14,8,7,0,-70296.2,1.05468e+08
Zr100_base,40,100,base,R15,8,7,1,-70282.8,1.05468e+08
Zr100_rsig,40,100,rsig,K1,1,0,1,-3.61067e+06,1.01928e+08
Zr100_rsig,40,100,rsig,L2,2,1,0,-1.15281e+06,1.04386e+08
Zr100_rsig,40,100,rsig,L3,2,1,1,-1.13214e+06,1.04406e+08
Zr100_rsig,40,100,rsig,M4,3,2,0,-504569,1.05034e+08
Zr100_rsig,40,100,rsig,M5,3,2,1,-502147,1.05036e+08
Zr100_rsig,40,100,rsig,N6,4,3,0,-282328,1.05256e+08
Zr100_rsig,40,100,rsig,N7,4,3,1,-281822,1.05257e+08
Zr100_rsig,40,100,rsig,O8,5,4,0,-180307,1.05358e+08
Zr100_rsig,40,100,rsig,O9,5,4,1,-180152,1.05358e+08
Zr100_rsig,40,100,rsig,P10,6,5,0,-125082,1.05413e+08
Zr100_rsig,40,100,rsig,P11,6,5,1,-125023,1.05414e+08
Zr100_rsig,40,100,rsig,Q12,7,6,0,-91845,1.05447e+08
Zr100_rsig,40,100,rsig,Q13,7,6,1,-91818.3,1.05447e+08
Zr100_rsig,40,100,rsig,R14,8,7,0,-70296.2,1.05468e+08
Zr100_rsig,40,100,rsig,R15,8,7,1,-70282.8,1.05468e+08
Zr101_base,40,101,base,K1,1,0,1,-3.61212e+06,1.01928e+08
Zr101_base,40,101,base,L2,2,1,0,-1.15285e+06,1.04387e+08
Zr101_base,40,101,base,L3,2,1,1,-1.13217e+06,1.04408e+08
Zr101_base,40,101,base,M4,3,2,0,-504575,1.05035e+08
Zr101_base,40,101,base,M5,3,2,1,-502153,1.05038e+08
Zr101_base,40,101,base,N6,4,3,0,-282331,1.05257e+08
Zr101_base,40,101,base,N7,4,3,1,-281825,1.05258e+08
Zr101_base,40,101,base,O8,5,4,0,-180309,1.05359e+08
Zr101_base,40,101,base,O9,5,4,1,-180154,1.0536e+08
Zr101_base,40,101,base,P10,6,5,0,-125084,1.05415e+08
Zr101_base,40,101,base,P11,6,5,1,-125024,1.05415e+08
Zr101_base,40,101,base,Q12,7,6,0,-91846,1.05448e+08
Zr101_base,40,101,base,Q13,7,6,1,-91819.3,1.05448e+08
Zr101_base,40,101,base,R14,8,7,0,-70297,1.05469e+08
Zr101_base,40,101,base,R15,8,7,1,-70283.6,1.05469e+08
Zr101_rsig,40,101,rsig,K1,1,0,1,-3.60472e+06,1.01935e+08
Zr101_rsig,40,101,rsig,L2,2,1,0,-1.15272e+06,1.04387e+08
Zr101_rsig,40,101,rsig,L3,2,1,1,-1.13209e+06,1.04408e+08
Zr101_rsig,40,101,rsig,M4,3,2,0,-504575,1.05035e+08
Zr101_rsig,40,101,rsig,M5,3,2,1,-502153,1.05038e+08
Zr101_rsig,40,101,rsig,N6,4,3,0,-282331,1.05257e+08
Zr101_rsig,40,101,rsig,N7,4,3,1,-281825,1.05258e+08
Zr101_rsig,40,101,rsig,O8,5,4,0,-180309,1.05359e+08
Zr101_rsig,40,101,rsig,O9,5,4,1,-180154,1.0536e+08
Zr101_rsig,40,101,rsig,P10,6,5,0,-125084,1.05415e+08
Zr101_rsig,40,101,rsig,P11,6,5,1,-125024,1.05415e+08
Zr101_rsig,40,101,rsig,Q12,7,6,0,-91846,1.05448e+08
Zr101_rsig,40,101,rsig,Q13,7,6,1,-91819.3,1.05448e+08
Zr101_rsig,40,101,rsig,R14,8,7,0,-70297,1.05469e+08
Zr101_rsig,40,101,rsig,R15,8,7,1,-70283.6,1.05469e+08
Zr102_base,40,102,base,K1,1,0,1,-3.60812e+06,1.01933e+08
Zr102_base,40,102,base,L2,2,1,0,-1.15279e+06,1.04388e+08
Zr102_base,40,102,base,L3,2,1,1,-1.13213e+06,1.04409e+08
Zr102_base,40,102,base,M4,3,2,0,-504581,1.05036e+08
Zr102_base,40,102,base,M5,3,2,1,-502158,1.05039e+08
Zr102_base,40,102,base,N6,4,3,0,-282334,1.05259e+08
Zr102_base,40,102,base,N7,4,3,1,-281828,1.05259e+08
Zr102_base,40,102,base,O8,5,4,0,-180311,1.05361e+08
Zr102_base,40,102,base,O9,5,4,1,-180156,1.05361e+08
Zr102_base,40,102,base,P10,6,5,0,-125085,1.05416e+08
Zr102_base,40,102,base,P11,6,5,1,-125025,1.05416e+08
Zr102_base,40,102,base,Q12,7,6,0,-91847,1.05449e+08
Zr102_base,40,102,base,Q13,7,6,1,-91820.4,1.05449e+08
Zr102_base,40,102,base,R14,8,7,0,-70297.7,1.05471e+08
Zr102_base,40,102,base,R15,8,7,1,-70284.3,1.05471e+08
Zr102_rsig,40,102,rsig,K1,1,0,1,-3.60023e+06,1.01941e+08
Zr102_rsig,40,102,rsig,L2,2,1,0,-1.15265e+06,1.04388e+08
Zr102_rsig,40,102,rsig,L3,2,1,1,-1.13205e+06,1.04409e+08
Zr102_rsig,40,102,rsig,M4,3,2,0,-504580,1.05036e+08
Zr102_rsig,40,102,rsig,M5,3,2,1,-502158,1.05039e+08
Zr102_rsig,40,102,rsig,N6,4,3,0,-282334,1.05259e+08
Zr102_rsig,40,102,rsig,N7,4,3,1,-281828,1.05259e+08
Zr102_rsig,40,102,rsig,O8,5,4,0,-180311,1.05361e+08
Zr102_rsig,40,102,rsig,O9,5,4,1,-180156,1.05361e+08
Zr102_rsig,40,102,rsig,P10,6,5,0,-125085,1.05416e+08
Zr102_rsig,40,102,rsig,P11,6,5,1,-125025,1.05416e+08
Zr102_rsig,40,102,rsig,Q12,7,6,0,-91847,1.05449e+08
Zr102_rsig,40,102,rsig,Q13,7,6,1,-91820.4,1.05449e+08
Zr102_rsig,40,102,rsig,R14,8,7,0,-70297.7,1.05471e+08
Zr102_rsig,40,102,rsig,R15,8,7,1,-70284.3,1.05471e+08
Nb90_base,41,90,base,K1,1,0,1,-3.82493e+06,1.017e+08
Nb90_base,41,90,base,L2,2,1,0,-1.21308e+06,1.04312e+08
Nb90_base,41,90,base,L3,2,1,1,-1.18999e+06,1.04335e+08
Nb90_base,41,90,base,M4,3,2,0,-530271,1.04995e+08
Nb90_base,41,90,base,M5,3,2,1,-527595,1.04998e+08
Nb90_base,41,90,base,N6,4,3,0,-296643,1.05229e+08
Nb90_base,41,90,base,N7,4,3,1,-296084,1.05229e+08
Nb90_base,41,90,base,O8,5,4,0,-189433,1.05336e+08
Nb90_base,41,90,base,O9,5,4,1,-189263,1.05336e+08
Nb90_base,41,90,base,P10,6,5,0,-131408,1.05394e+08
Nb90_base,41,90,base,P11,6,5,1,-131342,1.05394e+08
Nb90_base,41,90,base,Q12,7,6,0,-96487.3,1.05429e+08
Nb90_base,41,90,base,Q13,7,6,1,-96457.8,1.05429e+08
Nb90_base,41,90,base,R14,8,7,0,-73848.1,1.05451e+08
Nb90_base,41,90,base,R15,8,7,1,-73833.4,1.05451e+08
Nb90_rsig,41,90,rsig,K1,1,0,1,-3.82392e+06,1.01701e+08
Nb90_rsig,41,90,rsig,L2,2,1,0,-1.21306e+06,1.04312e+08
Nb90_rsig,41,90,rsig,L3,2,1,1,-1.18998e+06,1.04335e+08
Nb90_rsig,41,90,rsig,M4,3,2,0,-530271,1.04995e+08
Nb90_rsig,41,90,rsig,M5,3,2,1,-527595,1.04998e+08
Nb90_rsig,41,90,rsig,N6,4,3,0,-296643,1.05229e+08
Nb90_rsig,41,90,rsig,N7,4,3,1,-296084,1.05229e+08
Nb90_rsig,41,90,rsig,O8,5,4,0,-189433,1.05336e+08
Nb90_rsig,41,90,rsig,O9,5,4,1,-189263,1.05336e+08
Nb90_rsig,41,90,rsig,P10,6,5,0,-131408,1.05394e+08
Nb90_rsig,41,90,rsig,P11,6,5,1,-131342,1.05394e+08
Nb90_rsig,41,90,rsig,Q12,7,6,0,-96487.3,1.05429e+08
Nb90_rsig,41,90,rsig,Q13,7,6,1,-96457.8,1.05429e+08
Nb90_rsig,41,90,rsig,R14,8,7,0,-73848.1,1.05451e+08
Nb90_rsig,41,90,rsig,R15,8,7,1,-73833.4,1.05451e+08
Nb91_base,41,91,base,K1,1,0,1,-3.8253e+06,1.01701e+08
Nb91_base,41,91,base,L2,2,1,0,-1.2131e+06,1.04314e+08
Nb91_base,41,91,base,L3,2,1,1,-1.19001e+06,1.04337e+08
Nb91_base,41,91,base,M4,3,2,0,-530278,1.04996e+08
Nb91_base,41,91,base,M5,3,2,1,-527602,1.04999e+08
Nb91_base,41,91,base,N6,4,3,0,-296647,1.0523e+08
Nb91_base,41,91,base,N7,4,3,1,-296088,1.05231e+08
Nb91_base,41,91,base,O8,5,4,0,-189436,1.05337e+08
Nb91_base,41,91,base,O9,5,4,1,-189265,1.05337e+08
Nb91_base,41,91,base,P10,6,5,0,-131409,1.05395e+08
Nb91_base,41,91,base,P11,6,5,1,-131344,1.05395e+08
Nb91_base,41,91,base,Q12,7,6,0,-96488.6,1.0543e+08
Nb91_base,41,91,base,Q13,7,6,1,-96459.2,1.0543e+08
Nb91_base,41,91,base,R14,8,7,0,-73849.2,1.05453e+08
Nb91_base,41,91,base,R15,8,7,1,-73834.4,1.05453e+08
Nb91_rsig,41,91,rsig,K1,1,0,1,-3.82428e+06,1.01702e+08
Nb91_rsig,41,91,rsig,L2,2,1,0,-1.21308e+06,1.04314e+08
Nb91_rsig,41,91,rsig,L3,2,1,1,-1.19e+06,1.04337e+08
Nb91_rsig,41,91,rsig,M4,3,2,0,-530278,1.04996e+08
Nb91_rsig,41,91,rsig,M5,3,2,1,-527602,1.04999e+08
Nb91_rsig,41,91,rsig,N6,4,3,0,-296647,1.0523e+08
Nb91_rsig,41,91,rsig,N7,4,3,1,-296088,1.05231e+08
Nb91_rsig,41,91,rsig,O8,5,4,0,-189436,1.05337e+08
Nb91_rsig,41,91,rsig,O9,5,4,1,-189265,1.05337e+08
Nb91_rsig,41,91,rsig,P10,6,5,0,-131409,1.05395e+08
Nb91_rsig,41,91,rsig,P11,6,5,1,-131344,1.05395e+08
Nb91_rsig,41,91,rsig,Q12,7,6,0,-96488.6,1.0543e+08
Nb91_rsig,41,91,rsig,Q13,7,6,1,-96459.2,1.0543e+08
Nb91_rsig,41,91,rsig,R14,8,7,0,-73849.2,1.05453e+08
Nb91_rsig,41,91,rsig,R15,8,7,1,-73834.4,1.05453e+08
Nb92_base,41,92,base,K1,1,0,1,-3.82158e+06,1.01707e+08
Nb92_base,41,92,base,L2,2,1,0,-1.21305e+06,1.04315e+08
Nb92_base,41,92,base,L3,2,1,1,-1.18999e+06,1.04338e+08
Nb92_base,41,92,base,M4,3,2,0,-530286,1.04998e+08
Nb92_base,41,92,base,M5,3,2,1,-527609,1.05001e+08
Nb92_base,41,92,base,N6,4,3,0,-296651,1.05231e+08
Nb92_base,41,92,base,N7,4,3,1,-296092,1.05232e+08
Nb92_base,41,92,base,O8,5,4,0,-189438,1.05339e+08
Nb92_base,41,92,base,O9,5,4,1,-189268,1.05339e+08
Nb92_base,41,92,base,P10,6,5,0,-131411,1.05397e+08
Nb92_base,41,92,base,P11,6,5,1,-131346,1.05397e+08
Nb92_base,41,92,base,Q12,7,6,0,-96489.9,1.05432e+08
Nb92_base,41,92,base,Q13,7,6,1,-96460.5,1.05432e+08
Nb92_base,41,92,base,R14,8,7,0,-73850.2,1.05454e+08
Nb92_base,41,92,base,R15,8,7,1,-73835.4,1.05454e+08
Nb92_rsig,41,92,rsig,K1,1,0,1,-3.82048e+06,1.01708e+08
Nb92_rsig,41,92,rsig,L2,2,1,0,-1.21303e+06,1.04315e+08
Nb92_rsig,41,92,rsig,L3,2,1,1,-1.18998e+06,1.04338e+08
Nb92_rsig,41,92,rsig,M4,3,2,0,-530286,1.04998e+08
Nb92_rsig,41,92,rsig,M5,3,2,1,-527609,1.05001e+08
Nb92_rsig,41,92,rsig,N6,4,3,0,-296651,1.05231e+08
Nb92_rsig,41,92,rsig,N7,4,3,1,-296092,1.05232e+08
Nb92_rsig,41,92,rsig,O8,5,4,0,-189438,1.05339e+08
Nb92_rsig,41,92,rsig,O9,5,4,1,-189268,1.05339e+08
Nb92_rsig,41,92,rsig,P10,6,5,0,-131411,1.05397e+08
Nb92_rsig,41,92,rsig,P11,6,5,1,-131346,1.05397e+08
Nb92_rsig,41,92,rsig,Q12,7,6,0,-96489.9,1.05432e+08
Nb92_rsig,41,92,rsig,Q13,7,6,1,-96460.5,1.05432e+08
Nb92_rsig,41,92,rsig,R14,8,7,0,-73850.2,1.05454e+08
Nb92_rsig,41,92,rsig,R15,8,7,1,-73835.4,1.05454e+08
Nb93_base,41,93,base,K1,1,0,1,-3.81618e+06,1.01713e+08
Nb93_base,41,93,base,L2,2,1,0,-1.21297e+06,1.04317e+08
Nb93_base,41,93,base,L3,2,1,1,-1.18995e+06,1.0434e+08
Nb93_base,41,93,base,M4,3,2,0,-530293,1.04999e+08
Nb93_base,41,93,base,M5,3,2,1,-527616,1.05002e+08
Nb93_base,41,93,base,N6,4,3,0,-296655,1.05233e+08
Nb93_base,41,93,base,N7,4,3,1,-296096,1.05233e+08
Nb93_base,41,93,base,O8,5,4,0,-189441,1.0534e+08
Nb93_base,41,93,base,O9,5,4,1,-189270,1.0534e+08
Nb93_base,41,93,base,P10,6,5,0,-131413,1.05398e+08
Nb93_base,41,93,base,P11,6,5,1,-131347,1.05398e+08
Nb93_base,41,93,base,Q12,7,6,0,-96491.2,1.05433e+08
Nb93_base,41,93,base,Q13,7,6,1,-96461.8,1.05433e+08
Nb93_base,41,93,base,R14,8,7,0,-73851.1,1.05456e+08
Nb93_base,41,93,base,R15,8,7,1,-73836.4,1.05456e+08
Nb93_rsig,41,93,rsig,K1,1,0,1,-3.81575e+06,1.01714e+08
Nb93_rsig,41,93,rsig,L2,2,1,0,-1.21296e+06,1.04317e+08
Nb93_rsig,41,93,rsig,L3,2,1,1,-1.18995e+06,1.0434e+08
Nb93_rsig,41,93,rsig,M4,3,2,0,-530293,1.04999e+08
Nb93_rsig,41,93,rsig,M5,3,2,1,-527616,1.05002e+08
Nb93_rsig,41,93,rsig,N6,4,3,0,-296655,1.05233e+08
Nb93_rsig,41,93,rsig,N7,4,3,1,-296096,1.05233e+08
Nb93_rsig,41,93,rsig,O8,5,4,0,-189441,1.0534e+08
Nb93_rsig,41,93,rsig,O9,5,4,1,-189270,1.0534e+08
Nb93_rsig,41,93,rsig,P10,6,5,0,-131413,1.05398e+08
Nb93_rsig,41,93,rsig,P11,6,5,1,-131347,1.05398e+08
Nb93_rsig,41,93,rsig,Q12,7,6,0,-96491.2,1.05433e+08
Nb93_rsig,41,93,rsig,Q13,7,6,1,-96461.8,1.05433e+08
Nb93_rsig,41,93,rsig,R14,8,7,0,-73851.1,1.05456e+08
Nb93_rsig,41,93,rsig,R15,8,7,1,-73836.4,1.05456e+08
Nb93_r101,41,93,r101,K1,1,0,1,-3.80525e+06,1.01724e+08
Nb93_r101,41,93,r101,L2,2,1,0,-1.21277e+06,1.04317e+08
Nb93_r101,41,93,r101,L3,2,1,1,-1.18984e+06,1.0434e+08
Nb93_r101,41,93,r101,M4,3,2,0,-530292,1.04999e+08
Nb93_r101,41,93,r101,M5,3,2,1,-527616,1.05002e+08
Nb93_r101,41,93,r101,N6,4,3,0,-296655,1.05233e+08
Nb93_r101,41,93,r101,N7,4,3,1,-296096,1.05233e+08
Nb93_r101,41,93,r101,O8,5,4,0,-189441,1.0534e+08
Nb93_r101,41,93,r101,O9,5,4,1,-189270,1.0534e+08
Nb93_r101,41,93,r101,P10,6,5,0,-131413,1.05398e+08
Nb93_r101,41,93,r101,P11,6,5,1,-131347,1.05398e+08
Nb93_r101,41,93,r101,Q12,7,6,0,-96491.2,1.05433e+08
Nb93_r101,41,93,r101,Q13,7,6,1,-96461.8,1.05433e+08
Nb93_r101,41,93,r101,R14,8,7,0,-73851.1,1.05456e+08
Nb93_r101,41,93,r101,R15,8,7,1,-73836.4,1.05456e+08
Nb99_base,41,99,base,K1,1,0,1,-3.79564e+06,1.01742e+08
Nb99_base,41,99,base,L2,2,1,0,-1.21268e+06,1.04325e+08
Nb99_base,41,99,base,L3,2,1,1,-1.18982e+06,1.04348e+08
Nb99_base,41,99,base,M4,3,2,0,-530331,1.05007e+08
Nb99_base,41,99,base,M5,3,2,1,-527655,1.0501e+08
Nb99_base,41,99,base,N6,4,3,0,-296677,1.05241e+08
Nb99_base,41,99,base,N7,4,3,1,-296118,1.05241e+08
Nb99_base,41,99,base,O8,5,4,0,-189455,1.05348e+08
Nb99_base,41,99,base,O9,5,4,1,-189284,1.05348e+08
Nb99_base,41,99,base,P10,6,5,0,-131423,1.05406e+08
Nb99_base,41,99,base,P11,6,5,1,-131357,1.05406e+08
Nb99_base,41,99,base,Q12,7,6,0,-96498.4,1.05441e+08
Nb99_base,41,99,base,Q13,7,6,1,-96468.9,1.05441e+08
Nb99_base,41,99,base,R14,8,7,0,-73856.6,1.05463e+08
Nb99_base,41,99,base,R15,8,7,1,-73841.8,1.05464e+08
Nb99_rsig,41,99,rsig,K1,1,0,1,-3.7925e+06,1.01745e+08
Nb99_rsig,41,99,rsig,L2,2,1,0,-1.21263e+06,1.04325e+08
Nb99_rsig,41,99,rsig,L3,2,1,1,-1.18979e+06,1.04348e+08
Nb99_rsig,41,99,rsig,M4,3,2,0,-530331,1.05007e+08
Nb99_rsig,41,99,rsig,M5,3,2,1,-527655,1.0501e+08
Nb99_rsig,41,99,rsig,N6,4,3,0,-296677,1.05241e+08
Nb99_rsig,41,99,rsig,N7,4,3,1,-296118,1.05241e+08
