run,Z,A,kind,line,delta_e_eV,w12_per_s
Li11_base,3,11,base,L3-M4,3482.834983,178833651254.762390
Li11_base,3,11,base,L3-M5,3482.909168,1073038150204.650635
Li11_base,3,11,base,M4-N6,1218.451156,213484042466.400055
Li11_base,3,11,base,M5-N6,1218.376971,15247460758.930950
Li11_base,3,11,base,M5-N7,1218.392611,228718983528.478851
Li11_base,3,11,base,N6-O8,563.908751,68046071981.970657
Li11_base,3,11,base,N7-O8,563.893111,2520100014.563857
Li11_base,3,11,base,N7-O9,563.897915,70564447775.468292
Li11_base,3,11,base,O8-P10,306.314376,26676891604.761307
Li11_base,3,11,base,O9-P10,306.309572,606273899.320392
Li11_base,3,11,base,O9-P11,306.311426,27282808289.058262
Li11_base,3,11,base,P10-Q12,184.696611,12101202477.701571
Li11_base,3,11,base,P11-Q12,184.694758,186168258.537881
Li11_base,3,11,base,P11-Q13,184.695592,12287274163.630600
Li11_base,3,11,base,Q12-R14,119.874780,6110510331.070515
Li11_base,3,11,base,Q13-R14,119.873946,67893445.640328
Li11_base,3,11,base,Q13-R15,119.874365,6178372741.806498
Li11_rsig,3,11,rsig,K1-L2,18830.419224,10418306899759.343750
Li11_rsig,3,11,rsig,K1-L3,18831.172169,10417397782539.824219
Li11_rsig,3,11,rsig,L2-M4,3483.588609,894388673997.837280
Li11_rsig,3,11,rsig,L3-M4,3482.835664,178833706984.585388
Li11_rsig,3,11,rsig,L3-M5,3482.909849,1073038416116.379150
Li11_rsig,3,11,rsig,M4-N6,1218.451200,213484042375.128632
Li11_rsig,3,11,rsig,M5-N6,1218.377014,15247462143.209023
Li11_rsig,3,11,rsig,M5-N7,1218.392654,228718983418.076752
Li11_rsig,3,11,rsig,N6-O8,563.908751,68046071967.904358
Li11_rsig,3,11,rsig,N7-O8,563.893112,2520100014.039543
Li11_rsig,3,11,rsig,N7-O9,563.897916,70564447760.976868
Li11_rsig,3,11,rsig,O8-P10,306.314376,26676891604.653126
Li11_rsig,3,11,rsig,O9-P10,306.309572,606273899.315927
Li11_rsig,3,11,rsig,O9-P11,306.311426,27282808288.967617
Li11_rsig,3,11,rsig,P10-Q12,184.696611,12101202477.701939
Li11_rsig,3,11,rsig,P11-Q12,184.694758,186168258.537900
Li11_rsig,3,11,rsig,P11-Q13,184.695592,12287274163.630823
Li11_rsig,3,11,rsig,Q12-R14,119.874780,6110510331.070528
Li11_rsig,3,11,rsig,Q13-R14,119.873946,67893445.640327
Li11_rsig,3,11,rsig,Q13-R15,119.874365,6178372741.806475
Be7_base,4,7,base,K1-L2,33265.159752,32740752756745.343750
Be7_base,4,7,base,K1-L3,33267.527833,32735928794242.824219
Be7_base,4,7,base,L2-M4,6160.285339,2811987637753.899414
Be7_base,4,7,base,L3-M4,6157.917258,562150264717.558960
Be7_base,4,7,base,L3-M5,6158.150471,3373116182630.414062
Be7_base,4,7,base,M4-N6,2153.875581,670904004017.404663
Be7_base,4,7,base,M5-N6,2153.642368,47913824750.938965
Be7_base,4,7,base,M5-N7,2153.691518,718748479009.091553
Be7_base,4,7,base,N6-O8,996.730031,213819916558.898254
Be7_base,4,7,base,N7-O8,996.680881,7918549599.863094
Be7_base,4,7,base,N7-O9,996.695976,221728878651.649536
Be7_base,4,7,base,O8-P10,541.408855,83824177466.273010
Be7_base,4,7,base,O9-P10,541.393759,1904986791.559253
Be7_base,4,7,base,O9-P11,541.399583,85727186408.414871
Be7_base,4,7,base,P10-Q12,326.447913,38024185888.861305
Be7_base,4,7,base,P11-Q12,326.442090,584964354.489361
Be7_base,4,7,base,P11-Q13,326.444710,38608620365.593948
Be7_base,4,7,base,Q12-R14,211.875880,19200291821.417877
Be7_base,4,7,base,Q13-R14,211.873260,213330341.920741
Be7_base,4,7,base,Q13-R15,211.874577,19413450437.916977
Be7_rsig,4,7,rsig,K1-L2,33264.080710,32739970861934.281250
Be7_rsig,4,7,rsig,K1-L3,33266.448769,32735147681921.398438
Be7_rsig,4,7,rsig,L2-M4,6160.285837,2811987970291.611816
Be7_rsig,4,7,rsig,L3-M4,6157.917779,562150330770.799561
Be7_rsig,4,7,rsig,L3-M5,6158.150992,3373116822429.412109
Be7_rsig,4,7,rsig,M4-N6,2153.875642,670904006034.582397
Be7_rsig,4,7,rsig,M5-N6,2153.642428,47913829839.995209
Be7_rsig,4,7,rsig,M5-N7,2153.691579,718748481168.737427
Be7_rsig,4,7,rsig,N6-O8,996.730034,213819916537.625671
Be7_rsig,4,7,rsig,N7-O8,996.680883,7918549599.078673
Be7_rsig,4,7,rsig,N7-O9,996.695979,221728878629.596069
Be7_rsig,4,7,rsig,O8-P10,541.408855,83824177465.934586
Be7_rsig,4,7,rsig,O9-P10,541.393759,1904986791.556520
Be7_rsig,4,7,rsig,O9-P11,541.399583,85727186408.019043
Be7_rsig,4,7,rsig,P10-Q12,326.447913,38024185888.867363
Be7_rsig,4,7,rsig,P11-Q12,326.442090,584964354.489674
Be7_rsig,4,7,rsig,P11-Q13,326.444710,38608620365.596970
Be7_rsig,4,7,rsig,Q12-R14,211.875880,19200291821.417976
Be7_rsig,4,7,rsig,Q13-R14,211.873260,213330341.920734
Be7_rsig,4,7,rsig,Q13-R15,211.874577,19413450437.916927
Be9_base,4,9,base,K1-L2,33390.858758,32862613136765.796875
Be9_base,4,9,base,K1-L3,33393.235409,32857765015556.511719
Be9_base,4,9,base,L2-M4,6182.083406,2821942063716.534668
Be9_base,4,9,base,L3-M4,6179.706756,564140312797.956055
Be9_base,4,9,base,L3-M5,6179.940794,3385057265062.491211
Be9_base,4,9,base,M4-N6,2161.490845,673276290732.754883
Be9_base,4,9,base,M5-N6,2161.256806,48083254374.738922
Be9_base,4,9,base,M5-N7,2161.306130,721289936276.196777
Be9_base,4,9,base,N6-O8,1000.253142,214575706315.016144
Be9_base,4,9,base,N7-O8,1000.203818,7946538929.161797
Be9_base,4,9,base,N7-O9,1000.218967,222512626326.258179
Be9_base,4,9,base,O8-P10,543.322424,84120447824.284454
Be9_base,4,9,base,O9-P10,543.307275,1911719818.999930
Be9_base,4,9,base,O9-P11,543.313119,86030188000.637131
Be9_base,4,9,base,P10-Q12,327.601706,38158577786.143990
Be9_base,4,9,base,P11-Q12,327.595862,587031877.404206
Be9_base,4,9,base,P11-Q13,327.598490,38745079219.785652
Be9_base,4,9,base,Q12-R14,212.624729,19268153561.466553
Be9_base,4,9,base,Q13-R14,212.622101,214084320.573100
Be9_base,4,9,base,Q13-R15,212.623422,19482064717.644581
Be9_rsig,4,9,rsig,K1-L2,33390.075752,32862048474165.246094
Be9_rsig,4,9,rsig,K1-L3,33392.452386,32857200918681.960938
Be9_rsig,4,9,rsig,L2-M4,6182.083819,2821942373191.535645
Be9_rsig,4,9,rsig,L3-M4,6179.707185,564140374363.778809
Be9_rsig,4,9,rsig,L3-M5,6179.941224,3385057391009.364258
Be9_rsig,4,9,rsig,M4-N6,2161.490895,673276292419.335815
Be9_rsig,4,9,rsig,M5-N6,2161.256856,48083254495.222481
Be9_rsig,4,9,rsig,M5-N7,2161.306180,721290012274.494507
Be9_rsig,4,9,rsig,N6-O8,1000.253144,214575706291.415527
Be9_rsig,4,9,rsig,N7-O8,1000.203820,7946538928.295429
Be9_rsig,4,9,rsig,N7-O9,1000.218969,222512626301.647797
Be9_rsig,4,9,rsig,O8-P10,543.322424,84120447823.912827
Be9_rsig,4,9,rsig,O9-P10,543.307275,1911719818.990659
Be9_rsig,4,9,rsig,O9-P11,543.313119,86030188000.265961
Be9_rsig,4,9,rsig,P10-Q12,327.601706,38158577786.148468
Be9_rsig,4,9,rsig,P11-Q12,327.595862,587031877.404445
Be9_rsig,4,9,rsig,P11-Q13,327.598490,38745079219.788292
Be9_rsig,4,9,rsig,Q12-R14,212.624729,19268153561.466606
Be9_rsig,4,9,rsig,Q13-R14,212.622101,214084320.573101
Be9_rsig,4,9,rsig,Q13-R15,212.623422,19482064717.644688
Be10_base,4,10,base,K1-L2,33442.742467,32911059768272.566406
Be10_base,4,10,base,K1-L3,33445.122301,32906195240923.949219
Be10_base,4,10,base,L2-M4,6189.781578,2825456744355.536133
Be10_base,4,10,base,L3-M4,6187.401744,564842849148.052856
Be10_base,4,10,base,L3-M5,6187.636075,3389272835154.983887
Be10_base,4,10,base,M4-N6,2164.181276,674114422002.177246
Be10_base,4,10,base,M5-N6,2163.946946,48143107633.548622
Be10_base,4,10,base,M5-N7,2163.996331,722187840125.477539
Be10_base,4,10,base,N6-O8,1001.498057,214842767325.106964
Be10_base,4,10,base,N7-O8,1001.448672,7956429682.605948
Be10_base,4,10,base,N7-O9,1001.463840,222789575106.735748
Be10_base,4,10,base,O8-P10,543.998608,84225137835.746567
Be10_base,4,10,base,O9-P10,543.983440,1914099068.801574
Be10_base,4,10,base,O9-P11,543.989291,86137256551.292297
Be10_base,4,10,base,P10-Q12,328.009412,38206067522.322395
Be10_base,4,10,base,P11-Q12,328.003561,587762472.919615
Be10_base,4,10,base,P11-Q13,328.006193,38793296054.505096
Be10_base,4,10,base,Q12-R14,212.889345,19292132017.041084
Be10_base,4,10,base,Q13-R14,212.886713,214350757.342052
Be10_base,4,10,base,Q13-R15,212.888035,19506312069.171577
Be10_rsig,4,10,rsig,K1-L2,33441.688994,32910297735051.035156
Be10_rsig,4,10,rsig,K1-L3,33444.068806,32905437467821.664062
Be10_rsig,4,10,rsig,L2-M4,6189.782238,2825457115760.102051
Be10_rsig,4,10,rsig,L3-M4,6187.402426,564842963565.913574
Be10_rsig,4,10,rsig,L3-M5,6187.636756,3389273278188.543945
Be10_rsig,4,10,rsig,M4-N6,2164.181355,674114493920.586060
Be10_rsig,4,10,rsig,M5-N6,2163.947025,48143107825.681480
Be10_rsig,4,10,rsig,M5-N7,2163.996410,722187917198.090210
Be10_rsig,4,10,rsig,N6-O8,1001.498061,214842767284.614441
Be10_rsig,4,10,rsig,N7-O8,1001.448675,7956429681.111736
Be10_rsig,4,10,rsig,N7-O9,1001.463843,222789575064.643524
Be10_rsig,4,10,rsig,O8-P10,543.998608,84225137835.107269
Be10_rsig,4,10,rsig,O9-P10,543.983440,1914099068.783179
Be10_rsig,4,10,rsig,O9-P11,543.989291,86137256550.676498
Be10_rsig,4,10,rsig,P10-Q12,328.009412,38206067522.329422
Be10_rsig,4,10,rsig,P11-Q12,328.003561,587762472.920022
Be10_rsig,4,10,rsig,P11-Q13,328.006193,38793296054.508675
Be10_rsig,4,10,rsig,Q12-R14,212.889345,19292132017.041233
Be10_rsig,4,10,rsig,Q13-R14,212.886713,214350757.342048
Be10_rsig,4,10,rsig,Q13-R15,212.888035,19506312069.171696
Be11_base,4,11,base,K1-L2,33470.163469,32939929556584.183594
Be11_base,4,11,base,K1-L3,33472.545608,32935069612982.707031
Be11_base,4,11,base,L2-M4,6196.142121,2828362850190.933105
Be11_base,4,11,base,L3-M4,6193.759982,565423791853.869263
Be11_base,4,11,base,L3-M5,6193.994553,3392758824266.411133
Be11_base,4,11,base,M4-N6,2166.402157,674806354420.875610
Be11_base,4,11,base,M5-N6,2166.167586,48192518707.602684
Be11_base,4,11,base,M5-N7,2166.217022,722929031636.850708
Be11_base,4,11,base,N6-O8,1002.525257,215063124333.788757
Be11_base,4,11,base,N7-O8,1002.475821,7964590727.357603
Be11_base,4,11,base,N7-O9,1002.491004,223018090702.654938
Be11_base,4,11,base,O8-P10,544.556515,84311512024.616730
Be11_base,4,11,base,O9-P10,544.541331,1916062061.914935
Be11_base,4,11,base,O9-P11,544.547189,86225593167.474594
Be11_base,4,11,base,P10-Q12,328.345804,38245250195.341423
Be11_base,4,11,base,P11-Q12,328.339946,588365220.463544
Be11_base,4,11,base,P11-Q13,328.342581,38833081357.405937
Be11_base,4,11,base,Q12-R14,213.107674,19311917261.011826
Be11_base,4,11,base,Q13-R14,213.105039,214570589.680041
Be11_base,4,11,base,Q13-R15,213.106363,19526315820.893288
Be11_rsig,4,11,rsig,K1-L2,33469.196386,32939231434106.804688
Be11_rsig,4,11,rsig,K1-L3,33471.578505,32934372189973.843750
Be11_rsig,4,11,rsig,L2-M4,6196.142651,2828363189735.787598
Be11_rsig,4,11,rsig,L3-M4,6193.760532,565423899937.212769
Be11_rsig,4,11,rsig,L3-M5,6193.995103,3392759472711.065430
Be11_rsig,4,11,rsig,M4-N6,2166.402221,674806356612.626587
Be11_rsig,4,11,rsig,M5-N6,2166.167650,48192518864.189346
Be11_rsig,4,11,rsig,M5-N7,2166.217086,722929033984.244507
Be11_rsig,4,11,rsig,N6-O8,1002.525260,215063124302.123657
Be11_rsig,4,11,rsig,N7-O8,1002.475824,7964590726.181968
Be11_rsig,4,11,rsig,N7-O9,1002.491007,223018090669.881104
Be11_rsig,4,11,rsig,O8-P10,544.556515,84311512024.116348
Be11_rsig,4,11,rsig,O9-P10,544.541331,1916062061.901262
Be11_rsig,4,11,rsig,O9-P11,544.547189,86225593166.985916
Be11_rsig,4,11,rsig,P10-Q12,328.345804,38245250195.347168
Be11_rsig,4,11,rsig,P11-Q12,328.339946,588365220.463862
Be11_rsig,4,11,rsig,P11-Q13,328.342581,38833081357.409523
Be11_rsig,4,11,rsig,Q12-R14,213.107674,19311917261.011883
Be11_rsig,4,11,rsig,Q13-R14,213.105039,214570589.680043
Be11_rsig,4,11,rsig,Q13-R15,213.106363,19526315820.893394
B10_base,5,10,base,K1-L2,52217.706896,80344958683698.812500
B10_base,5,10,base,K1-L3,52223.522036,80326926960122.781250
B10_base,5,10,base,L2-M4,9677.082327,6902808170307.542969
B10_base,5,10,base,L3-M4,9671.267187,1379610964545.296875
B10_base,5,10,base,L3-M5,9671.839593,8278511058804.570312
B10_base,5,10,base,M4-N6,3382.157736,1646134328918.347168
B10_base,5,10,base,M5-N6,3381.585330,117550655648.565338
B10_base,5,10,base,M5-N7,3381.705923,1763419995985.398193
B10_base,5,10,base,N6-O8,1564.933739,524550019427.983459
B10_base,5,10,base,N7-O8,1564.813145,19425052693.560730
B10_base,5,10,base,N7-O9,1564.850179,543938542822.353943
B10_base,5,10,base,O8-P10,850.016803,205631668306.989258
B10_base,5,10,base,O9-P10,849.979769,4673029950.252844
B10_base,5,10,base,O9-P11,849.994055,210297165170.045929
B10_base,5,10,base,P10-Q12,512.520521,93277308127.067261
B10_base,5,10,base,P11-Q12,512.506235,1434946418.623754
B10_base,5,10,base,P11-Q13,512.512661,94710223604.891983
B10_base,5,10,base,Q12-R14,332.641993,47100162027.173225
B10_base,5,10,base,Q13-R14,332.635567,523311104.768809
B10_base,5,10,base,Q13-R15,332.638796,47622818513.732895
B10_rsig,5,10,rsig,K1-L2,52210.099290,80336341100253.609375
B10_rsig,5,10,rsig,K1-L3,52215.914175,80318328625927.687500
B10_rsig,5,10,rsig,L2-M4,9677.085238,6902812427537.100586
B10_rsig,5,10,rsig,L3-M4,9671.270353,1379611807960.011963
B10_rsig,5,10,rsig,L3-M5,9671.842760,8278516119331.157227
B10_rsig,5,10,rsig,M4-N6,3382.158294,1646134613035.334473
B10_rsig,5,10,rsig,M5-N6,3381.585887,117550683667.823288
B10_rsig,5,10,rsig,M5-N7,3381.706480,1763420416276.480469
B10_rsig,5,10,rsig,N6-O8,1564.933779,524550019677.523071
B10_rsig,5,10,rsig,N7-O8,1564.813186,19425052702.825462
B10_rsig,5,10,rsig,N7-O9,1564.850220,543938543080.766663
B10_rsig,5,10,rsig,O8-P10,850.016805,205631668290.850830
B10_rsig,5,10,rsig,O9-P10,849.979770,4673029949.891173
B10_rsig,5,10,rsig,O9-P11,849.994057,210297165153.485291
B10_rsig,5,10,rsig,P10-Q12,512.520521,93277308127.037231
B10_rsig,5,10,rsig,P11-Q12,512.506235,1434946418.626604
B10_rsig,5,10,rsig,P11-Q13,512.512661,94710223604.821594
B10_rsig,5,10,rsig,Q12-R14,332.641993,47100162027.179840
B10_rsig,5,10,rsig,Q13-R14,332.635567,523311104.768984
B10_rsig,5,10,rsig,Q13-R15,332.638796,47622818513.738335
B11_base,5,11,base,K1-L2,52273.750988,80430170078625.687500
B11_base,5,11,base,K1-L3,52279.572155,80412110941986.312500
B11_base,5,11,base,L2-M4,9686.917337,6909829108479.145508
B11_base,5,11,base,L3-M4,9681.096171,1381014144142.763916
B11_base,5,11,base,L3-M5,9681.669160,8286931257096.225586
B11_base,5,11,base,M4-N6,3385.591797,1647806142181.804932
B11_base,5,11,base,M5-N6,3385.018808,117670044801.905563
B11_base,5,11,base,M5-N7,3385.139524,1765210816111.557861
B11_base,5,11,base,N6-O8,1566.522053,525082423820.919067
B11_base,5,11,base,N7-O8,1566.401337,19444768749.248749
B11_base,5,11,base,N7-O9,1566.438409,544490616897.994934
B11_base,5,11,base,O8-P10,850.879411,205840345544.332855
B11_base,5,11,base,O9-P10,850.842340,4677772398.295390
B11_base,5,11,base,O9-P11,850.856640,210510568960.260162
B11_base,5,11,base,P10-Q12,513.040618,93371963764.422256
B11_base,5,11,base,P11-Q12,513.026317,1436402609.373784
B11_base,5,11,base,P11-Q13,513.032750,94806345082.757828
B11_base,5,11,base,Q12-R14,332.979551,47147958644.702347
B11_base,5,11,base,Q13-R14,332.973118,523842120.465766
B11_base,5,11,base,Q13-R15,332.976351,47671145983.423454
B11_rsig,5,11,rsig,K1-L2,52269.302837,80425134213670.046875
B11_rsig,5,11,rsig,K1-L3,52275.123854,80407083134011.687500
B11_rsig,5,11,rsig,L2-M4,9686.919101,6909831413164.761719
B11_rsig,5,11,rsig,L3-M4,9681.098084,1381014600379.359619
B11_rsig,5,11,rsig,L3-M5,9681.671073,8286933233841.441406
B11_rsig,5,11,rsig,M4-N6,3385.592133,1647806291334.804199
B11_rsig,5,11,rsig,M5-N6,3385.019144,117670055454.829956
B11_rsig,5,11,rsig,M5-N7,3385.139860,1765211091761.250732
B11_rsig,5,11,rsig,N6-O8,1566.522078,525082423964.314026
B11_rsig,5,11,rsig,N7-O8,1566.401362,19444768754.558155
B11_rsig,5,11,rsig,N7-O9,1566.438434,544490617046.795471
B11_rsig,5,11,rsig,O8-P10,850.879412,205840345528.930725
B11_rsig,5,11,rsig,O9-P10,850.842340,4677772397.940313
B11_rsig,5,11,rsig,O9-P11,850.856641,210510568944.556000
B11_rsig,5,11,rsig,P10-Q12,513.040618,93371963764.220490
B11_rsig,5,11,rsig,P11-Q12,513.026317,1436402609.368176
B11_rsig,5,11,rsig,P11-Q13,513.032750,94806345082.582886
B11_rsig,5,11,rsig,Q12-R14,332.979551,47147958644.706627
B11_rsig,5,11,rsig,Q13-R14,332.973118,523842120.465868
B11_rsig,5,11,rsig,Q13-R15,332.976351,47671145983.426666
C12_base,6,12,base,K1-L2,75252.987721,166846977325915.343750
C12_base,6,12,base,K1-L3,75265.077128,166794097102029.093750
C12_base,6,12,base,L2-M4,13969.524760,14350916871212.753906
C12_base,6,12,base,L3-M4,13957.435353,2867334336240.306152
C12_base,6,12,base,L3-M5,13958.625193,17206569018073.244141
C12_base,6,12,base,M4-N6,4880.435689,3420659705089.882324
C12_base,6,12,base,M5-N6,4879.245848,244241779672.159271
C12_base,6,12,base,M5-N7,4879.496433,3664110011790.914062
C12_base,6,12,base,N6-O8,2257.872048,1089820894259.102783
C12_base,6,12,base,N7-O8,2257.621463,40355561976.929626
C12_base,6,12,base,N7-O9,2257.698407,1130067358166.430908
C12_base,6,12,base,O8-P10,1226.337200,427202353636.676758
C12_base,6,12,base,O9-P10,1226.260256,9707893278.578484
C12_base,6,12,base,O9-P11,1226.289937,436887767631.021790
C12_base,6,12,base,P10-Q12,739.412488,193781581217.491394
C12_base,6,12,base,P11-Q12,739.382807,2980987649.840828
C12_base,6,12,base,P11-Q13,739.396157,196756524760.380524
C12_base,6,12,base,Q12-R14,479.899264,97849064936.339661
C12_base,6,12,base,Q13-R14,479.885914,1087139628.258582
C12_base,6,12,base,Q13-R15,479.892622,98934243457.569611
C12_rsig,6,12,rsig,K1-L2,75252.300927,166845862038609.968750
C12_rsig,6,12,rsig,K1-L3,75264.390300,166792984417809.781250
C12_rsig,6,12,rsig,L2-M4,13969.524935,14350917080380.195312
C12_rsig,6,12,rsig,L3-M4,13957.435561,2867334376526.852539
C12_rsig,6,12,rsig,L3-M5,13958.625402,17206569260075.933594
C12_rsig,6,12,rsig,M4-N6,4880.435740,3420659719292.945801
C12_rsig,6,12,rsig,M5-N6,4879.245899,244241780685.906372
C12_rsig,6,12,rsig,M5-N7,4879.496484,3664110027039.807129
C12_rsig,6,12,rsig,N6-O8,2257.872054,1089820894526.354980
C12_rsig,6,12,rsig,N7-O8,2257.621469,40355561986.851456
C12_rsig,6,12,rsig,N7-O9,2257.698413,1130067358442.920166
C12_rsig,6,12,rsig,O8-P10,1226.337200,427202353642.557861
C12_rsig,6,12,rsig,O9-P10,1226.260256,9707893278.713121
C12_rsig,6,12,rsig,O9-P11,1226.289937,436887767637.019531
C12_rsig,6,12,rsig,P10-Q12,739.412488,193781581217.742432
C12_rsig,6,12,rsig,P11-Q12,739.382807,2980987649.851847
C12_rsig,6,12,rsig,P11-Q13,739.396157,196756524760.549164
C12_rsig,6,12,rsig,Q12-R14,479.899264,97849064936.343689
C12_rsig,6,12,rsig,Q13-R14,479.885914,1087139628.258689
C12_rsig,6,12,rsig,Q13-R15,479.892622,98934243457.572601
C13_base,6,13,base,K1-L2,75309.748714,166971820608721.468750
C13_base,6,13,base,K1-L3,75321.847014,166918889643700.125000
C13_base,6,13,base,L2-M4,13979.643841,14361321098155.347656
C13_base,6,13,base,L3-M4,13967.545541,2869413276741.168945
C13_base,6,13,base,L3-M5,13968.736244,17219046741789.789062
C13_base,6,13,base,M4-N6,4883.967334,3423135988711.503418
C13_base,6,13,base,M5-N6,4882.776631,244418567500.231140
C13_base,6,13,base,M5-N7,4883.027397,3666762376838.607910
C13_base,6,13,base,N6-O8,2259.505059,1090609275665.161377
C13_base,6,13,base,N7-O8,2259.254293,40384750667.656830
C13_base,6,13,base,N7-O9,2259.331293,1130884916990.054443
C13_base,6,13,base,O8-P10,1227.223971,427511291615.024414
C13_base,6,13,base,O9-P10,1227.146971,9714913252.031734
C13_base,6,13,base,O9-P11,1227.176674,437203682326.388123
C13_base,6,13,base,P10-Q12,739.947130,193921700516.914703
C13_base,6,13,base,P11-Q12,739.917427,2983143224.484485
C13_base,6,13,base,P11-Q13,739.930787,196898798337.809387
C13_base,6,13,base,Q12-R14,480.246257,97919817909.372131
C13_base,6,13,base,Q13-R14,480.232897,1087925742.163561
C13_base,6,13,base,Q13-R15,480.239610,99005782090.713562
C13_rsig,6,13,rsig,K1-L2,75308.687875,166970086572633.968750
C13_rsig,6,13,rsig,K1-L3,75320.786123,166917159649928.062500
C13_rsig,6,13,rsig,L2-M4,13979.644098,14361323231945.558594
C13_rsig,6,13,rsig,L3-M4,13967.545850,2869413335858.590820
C13_rsig,6,13,rsig,L3-M5,13968.736553,17219047096728.451172
C13_rsig,6,13,rsig,M4-N6,4883.967409,3423136009965.716797
C13_rsig,6,13,rsig,M5-N6,4882.776706,244418569017.395416
C13_rsig,6,13,rsig,M5-N7,4883.027472,3666762399585.897461
C13_rsig,6,13,rsig,N6-O8,2259.505067,1090609276090.915894
C13_rsig,6,13,rsig,N7-O8,2259.254301,40384750683.424545
C13_rsig,6,13,rsig,N7-O9,2259.331301,1130884917400.675293
C13_rsig,6,13,rsig,O8-P10,1227.223972,427511291624.276855
C13_rsig,6,13,rsig,O9-P10,1227.146972,9714913252.225927
C13_rsig,6,13,rsig,O9-P11,1227.176674,437203682314.909790
C13_rsig,6,13,rsig,P10-Q12,739.947130,193921700517.296021
C13_rsig,6,13,rsig,P11-Q12,739.917427,2983143224.474453
C13_rsig,6,13,rsig,P11-Q13,739.930787,196898798337.588196
C13_rsig,6,13,rsig,Q12-R14,480.246257,97919817909.378296
C13_rsig,6,13,rsig,Q13-R14,480.232897,1087925742.163732
C13_rsig,6,13,rsig,Q13-R15,480.239610,99005782090.718353
C14_base,6,14,base,K1-L2,75343.017552,167053581594847.187500
C14_base,6,14,base,K1-L3,75355.122698,167000652036350.437500
C14_base,6,14,base,L2-M4,13988.300653,14370229459152.226562
C14_base,6,14,base,L3-M4,13976.195506,2871192865063.011719
C14_base,6,14,base,L3-M5,13977.386947,17229727143073.613281
C14_base,6,14,base,M4-N6,4886.988404,3425254423295.983887
C14_base,6,14,base,M5-N6,4885.796962,244569820229.541260
C14_base,6,14,base,M5-N7,4886.047883,3669031684306.493652
C14_base,6,14,base,N6-O8,2260.901597,1091283285948.757202
C14_base,6,14,base,N7-O8,2260.650676,40409715697.727325
C14_base,6,14,base,N7-O9,2260.727723,1131583871853.901855
C14_base,6,14,base,O8-P10,1227.982278,427775437374.490540
C14_base,6,14,base,O9-P10,1227.905230,9720916167.565279
C14_base,6,14,base,O9-P11,1227.934951,437473827120.249634
C14_base,6,14,base,P10-Q12,740.404317,194041519851.062561
C14_base,6,14,base,P11-Q12,740.374596,2984986283.437188
C14_base,6,14,base,P11-Q13,740.387963,197020458248.219391
C14_base,6,14,base,Q12-R14,480.542981,97980317652.483536
C14_base,6,14,base,Q13-R14,480.529614,1088597933.500892
C14_base,6,14,base,Q13-R15,480.536331,99066953579.452789
C14_rsig,6,14,rsig,K1-L2,75340.260367,167049061086106.125000
C14_rsig,6,14,rsig,K1-L3,75352.365377,166996157796460.593750
C14_rsig,6,14,rsig,L2-M4,13988.301284,14370230220202.101562
C14_rsig,6,14,rsig,L3-M4,13976.196274,2871193376384.299316
C14_rsig,6,14,rsig,L3-M5,13977.387716,17229728019731.894531
C14_rsig,6,14,rsig,M4-N6,4886.988588,3425254474311.888184
C14_rsig,6,14,rsig,M5-N6,4885.797146,244569846124.106323
C14_rsig,6,14,rsig,M5-N7,4886.048067,3669031738956.300293
C14_rsig,6,14,rsig,N6-O8,2260.901618,1091283394180.164795
C14_rsig,6,14,rsig,N7-O8,2260.650696,40409715733.173462
C14_rsig,6,14,rsig,N7-O9,2260.727744,1131583872845.391846
